CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Month_with_bank,No_of_product,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Count,Avg_Utilization_Ratio
713529858,Existing Customer,29,M,2,Graduate,Divorced,40 - 60,Silver,22,6,2,15578.0,1383,2492,71,0.089
715684308,Existing Customer,42,F,4,Graduate,Married,40 - 60,Blue,36,6,2,4008.0,1636,1395,43,0.408
709204158,Existing Customer,36,F,2,Post-Graduate,Single,Less than 40,Blue,24,5,2,3438.0,1129,2331,56,0.328
713182458,Existing Customer,53,M,4,High School,Married,80 - 120,Blue,43,3,1,16692.0,2446,1288,29,0.147
710624658,Existing Customer,36,F,2,Uneducated,Married,Less than 40,Blue,36,4,2,4066.0,1639,3040,56,0.403
716793108,Existing Customer,26,M,0,College,Single,Less than 40,Blue,36,4,1,1934.0,1070,2334,61,0.553
714051033,Existing Customer,55,F,0,Graduate,Married,Less than 40,Blue,36,6,2,3615.0,1699,1967,40,0.47
719139558,Existing Customer,26,M,0,Uneducated,Single,Less than 40,Blue,36,4,3,2665.0,1567,2514,64,0.588
794632308,Existing Customer,40,M,4,Graduate,Married,60 - 80,Silver,25,5,3,28822.0,2517,1504,35,0.087
770662383,Existing Customer,38,M,2,Graduate,Single,40 - 60,Blue,24,6,3,14632.0,1158,1399,36,0.079
710581758,Existing Customer,52,F,2,Graduate,Single,40 - 60,Blue,44,6,2,3360.0,1219,1309,30,0.363
720497958,Existing Customer,29,M,1,Graduate,Married,80 - 120,Blue,14,5,3,14853.0,0,1800,41,0.0
720920058,Existing Customer,38,M,2,Graduate,Married,60 - 80,Blue,25,3,3,4800.0,1212,2935,62,0.252
709855608,Existing Customer,46,F,4,High School,Married,Less than 40,Blue,36,3,3,1438.3,981,1114,33,0.682
815484783,Existing Customer,57,M,0,Uneducated,Single,60 - 80,Blue,42,6,4,8377.0,1211,1797,44,0.145
771602883,Existing Customer,42,M,3,High School,Single,80 - 120,Blue,30,4,5,4147.0,1719,1776,44,0.415
755953308,Existing Customer,62,F,0,Post-Graduate,Married,40 - 60,Blue,55,6,1,2644.0,2207,1194,30,0.835
720917808,Existing Customer,35,M,2,High School,Single,40 - 60,Blue,36,5,3,2100.0,950,2623,74,0.452
709379283,Existing Customer,39,M,2,Graduate,Married,60 - 80,Blue,27,3,1,13003.0,0,1697,40,0.0
711840408,Existing Customer,64,M,0,College,Married,Less than 40,Blue,55,5,3,2492.0,1424,1375,30,0.571
785328408,Existing Customer,37,F,4,Graduate,Married,Less than 40,Blue,31,5,2,1758.0,1180,2013,41,0.671
719873808,Existing Customer,34,M,1,College,Married,60 - 80,Blue,23,3,2,5510.0,1604,1995,53,0.291
715528983,Existing Customer,46,M,5,Uneducated,Divorced,60 - 80,Blue,36,3,1,17196.0,1646,1466,41,0.096
720254883,Existing Customer,65,F,0,High School,Married,40 - 60,Blue,46,6,1,5877.0,1697,2494,58,0.289
811980858,Existing Customer,36,M,0,Graduate,Married,60 - 80,Blue,31,5,1,7667.0,0,1501,35,0.0
711330408,Existing Customer,35,F,2,College,Married,40 - 60,Blue,24,4,1,2939.0,1865,2077,47,0.635
714580158,Existing Customer,26,M,0,Post-Graduate,Married,40 - 60,Blue,36,6,1,2773.0,2080,3567,73,0.75
710798883,Existing Customer,52,M,3,Graduate,Single,60 - 80,Blue,44,4,2,3323.0,2310,1599,47,0.695
708913233,Existing Customer,37,M,1,High School,Married,40 - 60,Blue,28,3,4,3601.0,1236,1802,34,0.343
788038383,Existing Customer,33,F,3,Graduate,Married,Less than 40,Blue,25,3,2,2307.0,1385,2440,48,0.6
719905908,Existing Customer,59,M,1,Uneducated,Married,60 - 80,Blue,36,4,3,3742.0,1175,1505,31,0.314
807044958,Existing Customer,34,M,3,High School,Married,40 - 60,Blue,29,6,3,2937.0,869,2171,45,0.296
787643658,Existing Customer,59,M,0,Graduate,Married,60 - 80,Blue,53,6,1,12554.0,2169,1422,30,0.173
779138883,Existing Customer,50,M,1,Graduate,Married,60 - 80,Blue,34,6,3,4702.0,0,1673,44,0.0
778401033,Existing Customer,32,M,0,High School,Married,60 - 80,Blue,13,3,3,14308.0,1889,1659,39,0.132
818375733,Attrited Customer,51,F,2,College,Married,40 - 60,Blue,46,3,1,4882.0,695,1544,44,0.142
711048783,Existing Customer,41,M,4,Doctorate,Married,80 - 120,Blue,29,3,3,33405.0,0,1345,34,0.0
721415658,Existing Customer,39,F,1,Graduate,Married,40 - 60,Blue,27,3,1,2700.0,2220,2901,59,0.822
717961458,Existing Customer,49,F,2,Uneducated,Single,Less than 40,Blue,37,5,1,2934.0,2381,3396,64,0.812
718068933,Existing Customer,36,F,3,Uneducated,Single,Less than 40,Blue,36,5,2,5750.0,1521,2155,61,0.265
718623783,Existing Customer,56,M,2,College,Married,120 +,Blue,36,6,3,27157.0,1547,1535,38,0.057
716565258,Existing Customer,37,M,3,Doctorate,Single,80 - 120,Blue,36,5,2,12830.0,0,2526,54,0.0
792565908,Existing Customer,36,F,2,Uneducated,Single,Less than 40,Blue,30,6,2,2684.0,1474,2346,51,0.549
709267308,Existing Customer,62,M,1,Graduate,Married,80 - 120,Blue,49,3,1,2437.0,1400,1651,32,0.574
710035008,Existing Customer,31,F,0,Uneducated,Single,Less than 40,Blue,24,3,2,3827.0,1397,2491,64,0.365
790082508,Existing Customer,42,M,4,High School,Single,120 +,Blue,35,5,2,34516.0,1658,2935,65,0.048
716866308,Existing Customer,38,M,2,High School,Married,60 - 80,Blue,33,6,3,5940.0,1101,1872,34,0.185
709707033,Attrited Customer,45,M,3,Graduate,Single,60 - 80,Blue,32,2,3,13162.0,0,1424,38,0.0
718346658,Existing Customer,50,F,2,Graduate,Married,Less than 40,Blue,37,3,2,1963.0,1357,1861,51,0.691
824157858,Existing Customer,58,M,3,Graduate,Married,80 - 120,Blue,54,4,3,18713.0,1022,1524,42,0.055
709735008,Existing Customer,35,M,2,High School,Married,80 - 120,Blue,22,3,1,3023.0,1435,1920,34,0.475
814593858,Existing Customer,58,M,3,High School,Single,120 +,Blue,53,4,1,6103.0,1798,1468,34,0.295
718416858,Existing Customer,42,M,5,Graduate,Married,60 - 80,Blue,34,3,3,10607.0,2517,1903,40,0.237
710307933,Existing Customer,32,F,0,College,Single,Less than 40,Blue,24,3,3,2917.0,2517,2471,60,0.863
715870758,Existing Customer,35,M,4,Graduate,Married,120 +,Blue,30,4,3,34516.0,1018,2350,55,0.029
713819283,Existing Customer,51,M,1,Uneducated,Married,80 - 120,Blue,42,6,2,25197.0,2517,3002,58,0.1
710424408,Existing Customer,63,M,2,Graduate,Married,Less than 40,Blue,36,5,2,2743.0,1815,1210,25,0.662
719013108,Existing Customer,42,M,3,Graduate,Divorced,40 - 60,Blue,33,4,2,3178.0,1800,4605,86,0.566
717769008,Existing Customer,38,M,2,Graduate,Married,80 - 120,Blue,36,5,3,11444.0,1278,2493,44,0.112
709986633,Existing Customer,29,M,1,High School,Married,40 - 60,Blue,36,3,1,1438.3,0,2144,41,0.0
721062408,Existing Customer,54,M,2,Uneducated,Divorced,40 - 60,Blue,34,4,3,6387.0,1597,1294,26,0.25
771349458,Existing Customer,33,M,2,Graduate,Married,40 - 60,Blue,20,4,3,5657.0,1792,1914,46,0.317
771441558,Existing Customer,49,M,2,Post-Graduate,Married,60 - 80,Blue,37,5,3,2608.0,1589,2073,47,0.609
756409758,Existing Customer,44,F,2,Graduate,Married,Less than 40,Blue,37,4,5,3203.0,2076,1433,38,0.648
778885158,Existing Customer,57,M,3,Uneducated,Married,80 - 120,Blue,38,5,3,2472.0,2457,1392,33,0.994
715543908,Existing Customer,52,F,3,Uneducated,Married,Less than 40,Blue,43,4,3,2147.0,1173,1352,37,0.546
717591483,Existing Customer,52,F,3,Graduate,Single,Less than 40,Blue,44,4,1,3416.0,2044,1924,48,0.598
714573258,Existing Customer,36,M,2,Post-Graduate,Single,60 - 80,Blue,30,4,2,1606.0,798,2229,45,0.497
712281183,Existing Customer,55,M,4,Graduate,Married,120 +,Blue,36,4,2,24336.0,856,1425,33,0.035
717670758,Existing Customer,30,F,1,Graduate,Single,Less than 40,Blue,20,5,2,5030.0,1327,2523,71,0.264
771556308,Existing Customer,26,F,0,High School,Single,Less than 40,Blue,13,6,3,3517.0,1195,2255,48,0.34
708931908,Existing Customer,48,M,3,High School,Single,40 - 60,Blue,36,3,2,7400.0,636,1568,51,0.086
718894233,Existing Customer,53,F,2,Graduate,Married,40 - 60,Blue,36,6,2,2956.0,1391,2116,63,0.471
708927108,Attrited Customer,53,M,2,Graduate,Married,120 +,Blue,36,1,3,12778.0,507,1133,28,0.04
717831783,Existing Customer,58,F,2,Uneducated,Married,Less than 40,Blue,45,3,3,1942.0,1536,1371,38,0.791
709288383,Existing Customer,32,M,2,Graduate,Divorced,80 - 120,Blue,26,5,1,29961.0,789,2337,69,0.026
710813733,Existing Customer,48,M,4,Uneducated,Married,60 - 80,Silver,35,5,3,33791.0,0,1546,41,0.0
721084833,Existing Customer,48,M,5,High School,Married,40 - 60,Silver,34,5,0,17657.0,2018,1682,39,0.114
711258108,Existing Customer,54,M,1,College,Married,120 +,Blue,44,4,3,2821.0,2415,1419,36,0.856
710149008,Existing Customer,59,M,0,High School,Married,Less than 40,Blue,47,6,3,1479.0,787,2139,70,0.532
711902058,Existing Customer,35,M,2,Graduate,Married,60 - 80,Blue,36,3,3,1438.3,0,2492,55,0.0
716757033,Existing Customer,37,M,4,Post-Graduate,Married,40 - 60,Blue,27,5,1,6859.0,1766,3045,56,0.257
712688433,Existing Customer,36,M,3,High School,Divorced,120 +,Blue,36,3,2,3404.0,1568,2406,65,0.461
713203908,Existing Customer,26,M,0,Uneducated,Single,40 - 60,Blue,15,4,1,2158.0,1695,1833,27,0.785
711772008,Attrited Customer,35,F,3,Graduate,Single,Less than 40,Blue,22,1,2,1890.0,666,1483,36,0.352
708799983,Attrited Customer,40,M,1,Post-Graduate,Married,60 - 80,Blue,36,6,3,18386.0,890,1698,43,0.048
741344808,Existing Customer,39,F,2,Graduate,Married,Less than 40,Blue,32,4,2,5634.0,2057,2905,63,0.365
802087683,Existing Customer,32,M,0,Post-Graduate,Married,60 - 80,Blue,26,6,2,5478.0,1491,2456,55,0.272
712491108,Existing Customer,35,M,1,Post-Graduate,Married,80 - 120,Blue,20,6,3,13046.0,1177,2601,52,0.09
714767508,Existing Customer,39,M,2,Graduate,Married,40 - 60,Blue,31,5,3,8687.0,1146,2279,33,0.132
720376008,Existing Customer,53,F,2,Graduate,Married,Less than 40,Blue,40,6,2,6174.0,1421,2043,52,0.23
779126658,Existing Customer,26,F,0,Graduate,Single,40 - 60,Blue,13,5,1,5655.0,0,2312,61,0.0
793222008,Existing Customer,32,M,0,High School,Married,60 - 80,Blue,26,5,2,5397.0,1784,2056,49,0.331
720812433,Existing Customer,54,M,2,College,Married,120 +,Blue,46,6,1,28465.0,0,1693,37,0.0
717623583,Existing Customer,36,F,3,High School,Married,Less than 40,Blue,27,4,2,3444.0,2441,2668,51,0.709
708878508,Existing Customer,45,F,3,High School,Married,Less than 40,Blue,37,4,1,2104.0,1267,1732,35,0.602
710043408,Existing Customer,49,M,3,Graduate,Married,80 - 120,Blue,37,4,1,15610.0,2048,1916,58,0.131
710749458,Existing Customer,64,F,0,Doctorate,Married,Less than 40,Blue,53,4,1,5462.0,1864,1523,35,0.341
799498158,Existing Customer,31,M,1,Post-Graduate,Married,60 - 80,Blue,22,5,1,2685.0,1580,1642,36,0.588
716334258,Existing Customer,49,F,3,Uneducated,Divorced,40 - 60,Blue,36,5,1,5238.0,1365,1834,43,0.261
716075208,Existing Customer,32,F,3,High School,Married,Less than 40,Blue,22,4,2,4561.0,2029,1874,38,0.445
780276258,Existing Customer,53,M,2,High School,Married,120 +,Blue,39,3,2,13091.0,985,1452,37,0.075
715247508,Existing Customer,30,F,1,Graduate,Married,Less than 40,Blue,36,3,2,7087.0,1060,1712,37,0.15
718784358,Existing Customer,34,M,4,Uneducated,Single,120 +,Blue,36,6,3,34516.0,2517,1969,46,0.073
751450008,Existing Customer,41,M,1,Post-Graduate,Single,40 - 60,Blue,32,3,2,10266.0,1390,1720,42,0.135
711050058,Existing Customer,33,F,2,Uneducated,Married,40 - 60,Blue,23,4,2,6732.0,0,1644,45,0.0
779040408,Existing Customer,56,M,2,High School,Married,120 +,Blue,37,3,1,12181.0,1702,1478,33,0.14
714024858,Existing Customer,36,M,3,High School,Married,80 - 120,Blue,27,3,1,7056.0,0,1739,35,0.0
789849108,Existing Customer,35,M,1,Graduate,Single,60 - 80,Blue,25,6,1,14365.0,0,2290,62,0.0
710391258,Existing Customer,27,M,0,Graduate,Married,40 - 60,Blue,36,3,2,11473.0,829,2147,41,0.072
718830183,Existing Customer,46,M,1,High School,Single,60 - 80,Blue,38,5,2,23996.0,2517,1339,29,0.105
779696883,Existing Customer,48,M,2,Graduate,Divorced,60 - 80,Blue,33,4,2,2998.0,1789,1825,31,0.597
737971833,Existing Customer,38,M,1,Graduate,Married,60 - 80,Blue,31,6,3,2405.0,1553,2503,40,0.646
772468983,Existing Customer,36,M,1,Post-Graduate,Married,80 - 120,Blue,26,3,4,21927.0,1291,1946,37,0.059
710990283,Existing Customer,56,M,1,High School,Married,80 - 120,Blue,36,4,1,3906.0,1851,1839,33,0.474
808750458,Existing Customer,32,M,1,Doctorate,Single,60 - 80,Blue,27,5,3,10029.0,606,2192,58,0.06
719692983,Existing Customer,36,M,2,Doctorate,Married,60 - 80,Blue,30,3,3,4934.0,1504,2747,42,0.305
719125158,Existing Customer,35,F,2,High School,Single,Less than 40,Silver,15,5,2,13882.0,1452,2685,71,0.105
719206308,Existing Customer,32,M,1,High School,Married,60 - 80,Blue,24,4,2,4116.0,1223,1657,38,0.297
717141858,Existing Customer,56,F,2,High School,Single,40 - 60,Blue,36,4,1,13904.0,625,3151,67,0.045
708347583,Existing Customer,37,F,4,Uneducated,Married,Less than 40,Blue,36,4,1,2509.0,1144,1804,38,0.456
711006783,Existing Customer,38,F,1,Graduate,Single,Less than 40,Blue,22,3,3,2484.0,2149,1200,28,0.865
718274283,Existing Customer,35,M,3,College,Single,60 - 80,Blue,36,5,1,2780.0,0,2469,67,0.0
715216908,Existing Customer,48,M,4,Doctorate,Single,80 - 120,Blue,36,6,3,18102.0,1381,1486,32,0.076
779611008,Existing Customer,29,M,0,Graduate,Married,40 - 60,Blue,18,4,3,4532.0,0,1885,55,0.0
811467708,Existing Customer,33,M,2,Graduate,Married,80 - 120,Blue,28,4,2,22399.0,1431,2390,62,0.064
812597508,Existing Customer,39,F,1,High School,Married,40 - 60,Blue,34,6,5,4489.0,2498,2153,58,0.556
813990483,Existing Customer,27,F,0,High School,Married,Less than 40,Blue,22,4,1,1864.0,1384,1662,32,0.742
789627258,Existing Customer,31,M,1,Graduate,Single,40 - 60,Blue,25,5,3,1935.0,1033,2498,60,0.534
713346558,Existing Customer,45,M,4,Graduate,Divorced,60 - 80,Blue,37,5,2,6784.0,891,1900,28,0.131
708744933,Existing Customer,35,M,2,High School,Married,60 - 80,Blue,36,4,2,19127.0,1880,1859,33,0.098
708828258,Existing Customer,55,M,2,College,Married,120 +,Blue,37,5,2,32641.0,1551,1327,30,0.048
713511108,Existing Customer,61,M,1,Uneducated,Married,40 - 60,Blue,47,5,3,1438.3,847,1397,43,0.589
710208633,Existing Customer,37,F,1,Graduate,Married,Less than 40,Blue,31,5,2,2417.0,1929,1773,42,0.798
717837858,Existing Customer,47,M,5,College,Married,120 +,Blue,34,3,1,17603.0,1063,2902,64,0.06
709382958,Existing Customer,55,F,2,Graduate,Married,40 - 60,Blue,46,6,1,2894.0,2077,1017,25,0.718
716253858,Existing Customer,37,M,5,Post-Graduate,Married,80 - 120,Blue,26,2,1,16730.0,1956,1740,43,0.117
713725683,Existing Customer,36,F,0,College,Single,Less than 40,Blue,27,6,3,3282.0,1843,2614,79,0.562
816033783,Existing Customer,26,M,0,High School,Single,60 - 80,Blue,21,6,2,1672.0,957,2099,34,0.572
715065483,Existing Customer,45,F,3,Graduate,Divorced,Less than 40,Blue,36,4,3,8121.0,1595,1914,45,0.196
713983308,Existing Customer,60,M,0,Post-Graduate,Married,60 - 80,Blue,49,5,1,3182.0,1928,1233,35,0.606
718418958,Attrited Customer,30,M,1,Post-Graduate,Divorced,Less than 40,Blue,36,6,2,5061.0,0,1309,38,0.0
779367858,Existing Customer,39,M,4,High School,Married,60 - 80,Blue,28,5,3,6224.0,1898,3014,58,0.305
714974658,Existing Customer,48,F,4,College,Married,Less than 40,Blue,36,6,1,2464.0,1867,1219,35,0.758
716374308,Existing Customer,39,M,3,Graduate,Married,60 - 80,Blue,33,4,3,3477.0,1875,1897,50,0.539
713416233,Existing Customer,38,M,2,Graduate,Married,80 - 120,Blue,24,5,2,3242.0,2076,1841,46,0.64
797643708,Existing Customer,47,M,1,High School,Married,120 +,Blue,41,3,1,27858.0,1314,1772,53,0.047
808292958,Existing Customer,26,M,0,Graduate,Single,Less than 40,Blue,20,6,2,1438.3,495,2546,40,0.344
719831958,Existing Customer,49,M,3,College,Single,120 +,Blue,36,5,2,34516.0,0,1793,44,0.0
708860358,Existing Customer,38,M,3,High School,Married,80 - 120,Blue,22,4,2,6361.0,694,1499,31,0.109
717385983,Existing Customer,30,M,0,Graduate,Married,Less than 40,Blue,21,6,6,2490.0,0,1645,30,0.0
719049033,Existing Customer,53,M,3,High School,Married,120 +,Blue,44,5,6,14057.0,1655,2073,60,0.118
714347508,Existing Customer,35,M,2,Uneducated,Single,60 - 80,Blue,21,4,3,7766.0,1278,2423,74,0.165
803833608,Existing Customer,40,M,3,Uneducated,Single,40 - 60,Silver,33,4,1,21308.0,564,1322,38,0.026
712576908,Existing Customer,30,M,0,High School,Married,60 - 80,Blue,36,5,2,4516.0,2252,1819,24,0.499
778511733,Existing Customer,42,F,3,College,Single,40 - 60,Blue,30,6,3,5424.0,1812,1634,44,0.334
721464783,Existing Customer,62,F,0,Graduate,Married,Less than 40,Blue,36,3,2,1764.0,1540,2094,47,0.873
821179233,Attrited Customer,50,F,1,Post-Graduate,Single,40 - 60,Blue,46,1,3,1493.0,932,1554,43,0.624
713126733,Existing Customer,56,M,3,College,Married,120 +,Blue,43,6,2,17539.0,2517,1220,30,0.144
719688408,Existing Customer,45,M,3,Graduate,Married,80 - 120,Silver,36,6,2,34516.0,0,3530,68,0.0
779811183,Existing Customer,35,F,3,Uneducated,Married,Less than 40,Blue,25,4,1,2149.0,1118,1581,30,0.52
771086208,Existing Customer,57,F,2,Graduate,Married,Less than 40,Blue,44,3,4,6256.0,1530,1629,43,0.245
813752433,Attrited Customer,43,F,3,Graduate,Single,Less than 40,Blue,38,5,2,4075.0,1986,2449,27,0.487
711876333,Existing Customer,53,M,3,Graduate,Married,80 - 120,Blue,36,5,1,7290.0,2151,1312,29,0.295
715256658,Existing Customer,50,M,2,College,Single,60 - 80,Blue,36,5,3,5965.0,688,3382,58,0.115
711329658,Existing Customer,30,M,0,High School,Married,120 +,Blue,13,3,1,9007.0,1965,1925,42,0.218
710227908,Existing Customer,37,F,3,Graduate,Single,Less than 40,Blue,36,3,2,6077.0,1397,2837,74,0.23
716362008,Existing Customer,37,M,2,Doctorate,Married,40 - 60,Blue,29,3,3,1808.0,1009,1744,35,0.558
714939708,Existing Customer,45,M,3,Graduate,Single,80 - 120,Blue,36,6,1,12810.0,0,3174,74,0.0
719431608,Existing Customer,63,F,0,College,Married,40 - 60,Blue,53,6,1,3118.0,1528,1291,24,0.49
769411758,Existing Customer,43,M,1,Graduate,Single,60 - 80,Blue,37,4,3,20013.0,922,1518,39,0.046
714631833,Existing Customer,53,M,4,Graduate,Married,60 - 80,Blue,44,3,2,1973.0,1324,1587,38,0.671
717999183,Existing Customer,36,M,3,High School,Married,60 - 80,Blue,36,6,3,4108.0,1659,2275,58,0.404
713075283,Existing Customer,51,M,3,High School,Single,120 +,Blue,36,5,1,20741.0,2504,1818,51,0.121
711561108,Existing Customer,36,M,4,Graduate,Single,80 - 120,Blue,24,6,1,16335.0,892,2733,71,0.055
713630733,Existing Customer,34,F,2,Graduate,Single,Less than 40,Blue,24,5,3,5712.0,1955,2617,54,0.342
717599283,Existing Customer,57,M,0,Doctorate,Married,60 - 80,Blue,36,3,1,5335.0,1206,1844,49,0.226
712730583,Existing Customer,29,M,0,Uneducated,Married,60 - 80,Blue,20,5,2,8592.0,1201,1842,50,0.14
712142733,Existing Customer,37,F,3,Post-Graduate,Married,Less than 40,Blue,26,5,3,1910.0,1164,2028,39,0.609
720153258,Existing Customer,53,F,2,College,Single,Less than 40,Blue,45,6,3,6210.0,1083,3095,62,0.174
814086333,Existing Customer,36,M,3,College,Married,40 - 60,Blue,31,6,2,2220.0,1337,1685,44,0.602
714069858,Existing Customer,53,M,3,Graduate,Married,60 - 80,Blue,36,4,3,3539.0,2517,1677,45,0.711
712789383,Existing Customer,52,M,1,Graduate,Married,120 +,Blue,44,6,1,9274.0,2097,2048,59,0.226
787983633,Existing Customer,35,F,3,Uneducated,Married,Less than 40,Blue,26,6,1,3187.0,2517,2072,33,0.79
758583708,Attrited Customer,37,F,3,Graduate,Single,Less than 40,Blue,24,2,1,2802.0,2460,1406,28,0.878
717130383,Existing Customer,50,M,0,Uneducated,Married,60 - 80,Blue,36,4,3,2334.0,707,1386,30,0.303
720770883,Existing Customer,65,F,0,Graduate,Single,Less than 40,Blue,56,5,3,1438.3,0,2249,61,0.0
720677733,Existing Customer,40,M,3,Graduate,Married,80 - 120,Silver,36,6,3,34516.0,1002,2579,68,0.029
718587858,Existing Customer,39,M,4,High School,Married,60 - 80,Blue,31,3,1,11906.0,2032,1642,39,0.171
715055433,Existing Customer,36,M,3,Uneducated,Married,60 - 80,Blue,22,6,3,2224.0,1772,2004,44,0.797
715498308,Existing Customer,35,F,2,Graduate,Married,40 - 60,Blue,36,4,3,3454.0,1603,1575,41,0.464
708099183,Existing Customer,37,F,2,High School,Single,Less than 40,Blue,36,4,2,5723.0,1873,2732,63,0.327
789959283,Existing Customer,39,M,2,College,Single,80 - 120,Blue,24,4,3,4061.0,1775,1602,40,0.437
713536158,Existing Customer,65,M,1,College,Married,Less than 40,Blue,56,5,3,4189.0,0,1597,31,0.0
815299833,Existing Customer,38,F,2,Graduate,Married,Less than 40,Blue,33,5,2,2228.0,1717,2334,61,0.771
721003008,Attrited Customer,36,F,4,Graduate,Married,Less than 40,Blue,24,3,2,3261.0,2517,856,18,0.772
779883933,Existing Customer,40,F,4,Graduate,Married,Less than 40,Blue,24,3,3,8014.0,1402,1596,34,0.175
716612958,Existing Customer,35,F,2,College,Married,40 - 60,Blue,29,6,1,10980.0,1726,1830,36,0.157
715859058,Existing Customer,54,M,3,Post-Graduate,Married,120 +,Blue,42,6,3,3092.0,2165,1369,37,0.7
772031733,Existing Customer,40,M,4,Graduate,Single,80 - 120,Blue,29,5,1,14315.0,690,2603,56,0.048
720668358,Existing Customer,59,M,0,Uneducated,Single,40 - 60,Blue,46,3,3,1648.0,997,1776,36,0.605
778708533,Attrited Customer,26,F,0,High School,Single,40 - 60,Blue,13,2,2,1730.0,1616,869,27,0.934
719649408,Existing Customer,46,M,2,High School,Married,60 - 80,Blue,35,6,3,13768.0,763,1390,44,0.055
711934308,Existing Customer,38,M,3,Graduate,Single,40 - 60,Blue,19,5,2,1705.0,0,3342,62,0.0
781326483,Existing Customer,31,M,0,Graduate,Divorced,60 - 80,Blue,25,6,1,8673.0,0,2457,58,0.0
712557708,Existing Customer,35,M,1,High School,Married,60 - 80,Blue,21,5,2,6391.0,2317,2274,61,0.363
789187908,Existing Customer,56,M,2,Uneducated,Married,80 - 120,Blue,45,4,2,11102.0,1946,1448,36,0.175
773297508,Existing Customer,34,M,3,College,Married,80 - 120,Blue,28,3,1,24765.0,1999,1544,36,0.081
