CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Month_with_bank,No_of_product,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Count,Avg_Utilization_Ratio,Credit Score,Outstanding Loans,Balance,PhoneService,InternetService,TechSupport,PaperlessBilling,PaymentMethod,Savings,Duration_of_Contact,Num_of_Contacts_Made,Last_Contacted,Outcome,Loyalty,Financial_Status,Segment,Digital_Capability
784798683,Existing Customer,38,M,2,High School,Married,40 - 60,Blue,32,3,2,1438.3,0,1999,39,0.0,781.8342912812111,35163.77665864803,55067.25346592384,1,1,1,1,0,178201.62,227,2,-1,0,3,4,2,True
710899833,Attrited Customer,36,M,2,Graduate,Married,40 - 60,Blue,18,3,1,7758.0,1408,569,23,0.181,469.28059039961505,40647.881412342744,189751.263612086,1,2,0,1,2,432062.81,233,3,21,0,2,4,2,True
780025908,Existing Customer,40,F,2,Post-Graduate,Married,Less than 40,Silver,30,4,2,10836.0,1932,1293,31,0.178,649.1014273266337,36298.529148082845,137459.23265032624,1,0,0,1,3,201750.15,279,4,-1,0,2,5,2,True
713610033,Existing Customer,47,M,3,Post-Graduate,Single,60 - 80,Blue,36,5,3,5062.0,1996,1314,40,0.394,795.081871318834,28620.888692725443,151628.51255960402,1,0,0,1,2,657556.25,63,2,-1,1,3,7,2,True
713086908,Existing Customer,26,M,0,High School,Single,40 - 60,Blue,36,5,2,2212.0,1670,2520,51,0.755,452.2407835000862,14478.66709815475,10777.769688960803,1,0,2,1,0,472508.03,146,1,225,1,5,3,2,True
710032608,Existing Customer,52,F,1,Graduate,Single,Less than 40,Blue,32,3,1,5927.0,2320,1558,46,0.391,470.7497030711759,17275.047341557038,205784.88761036057,1,0,2,0,1,1333.95,340,1,-1,0,3,6,2,True
719776608,Existing Customer,50,M,2,Graduate,Married,80 - 120,Blue,37,3,1,3126.0,0,1388,41,0.0,401.0194316167118,34494.4713399432,221066.9228422581,1,1,1,1,3,666695.87,141,12,182,0,3,6,2,True
709220583,Existing Customer,34,M,3,Graduate,Divorced,80 - 120,Blue,21,6,4,4670.0,0,2256,56,0.0,567.8062235679967,29394.48301360123,21970.456051979912,1,1,0,1,3,0.0,382,2,175,0,5,4,2,True
740852733,Existing Customer,49,M,3,High School,Married,80 - 120,Blue,42,4,1,10155.0,1805,1685,49,0.178,825.7214107926318,37385.99646296949,95092.7842621788,1,1,0,1,1,296396.47,22,7,-1,0,3,7,2,True
709528308,Existing Customer,53,M,4,High School,Married,80 - 120,Blue,46,4,2,15242.0,1170,1876,57,0.077,711.2109928944014,38936.293550865754,157455.98378575937,1,1,1,1,0,0.0,52,2,-1,0,4,7,2,True
715127208,Existing Customer,48,M,3,Doctorate,Divorced,120 +,Blue,36,4,3,34516.0,2517,1699,48,0.073,637.7204599061106,28827.66486790632,249877.12280120392,1,1,0,1,2,419740.69,120,2,-1,0,3,9,4,True
817144458,Existing Customer,32,F,2,Graduate,Single,Less than 40,Blue,17,5,1,1438.3,1228,2580,67,0.854,497.1971214140902,3328.5766639013746,78618.68910783395,1,0,1,0,1,0.0,53,24,-1,0,5,5,2,True
710628783,Existing Customer,38,M,4,High School,Single,80 - 120,Gold,36,6,1,34516.0,1140,1445,45,0.033,547.3297722695808,42620.8987110882,71793.74383257414,1,0,0,1,2,58747.37,347,3,-1,1,4,4,2,True
772145658,Existing Customer,43,M,4,Uneducated,Single,80 - 120,Blue,32,4,1,16043.0,2036,1394,28,0.127,465.8892163459281,15322.650212786912,254012.6841223059,1,0,0,1,3,0.0,183,23,-1,0,2,8,4,True
739594758,Attrited Customer,51,F,2,Graduate,Single,Less than 40,Blue,44,6,3,3181.0,2517,818,16,0.791,586.6780088322861,31302.56932374655,154422.500182684,1,1,2,1,1,0.0,287,2,-1,0,3,5,2,True
789198708,Existing Customer,58,M,3,Graduate,Married,120 +,Blue,47,3,1,27088.0,0,1135,24,0.0,877.8380255044124,4709.441017495719,62264.6966058082,1,1,1,1,2,1434682.97,85,1,-1,0,2,9,4,True
720953658,Existing Customer,59,F,0,Graduate,Married,Less than 40,Blue,36,5,3,5688.0,914,1824,53,0.161,642.3284753143175,16315.78252524517,107064.83176545668,1,1,0,0,3,81347.45,222,4,-1,0,4,5,2,False
771330558,Existing Customer,51,M,4,High School,Married,60 - 80,Blue,38,5,2,10462.0,1824,1267,31,0.174,647.6389378332422,8837.837981361114,308493.5787370208,1,2,1,0,3,276841.36,73,1,-1,0,3,9,4,False
714078558,Attrited Customer,62,F,1,High School,Married,40 - 60,Blue,53,2,1,5249.0,0,1315,31,0.0,622.9830672975468,20853.339855212093,136244.00502389198,1,0,0,1,3,831986.01,403,2,1,0,1,6,2,True
788826408,Existing Customer,33,M,1,Uneducated,Married,120 +,Blue,16,6,1,10705.0,1352,2434,58,0.126,390.74538298560464,-8039.804958363897,200840.3556156924,1,2,1,0,3,899524.06,260,1,-1,0,5,9,4,False
790128033,Existing Customer,54,M,3,High School,Single,80 - 120,Blue,47,3,1,16494.0,1348,1302,36,0.082,741.001043706712,18049.728036385593,44357.4498102347,1,0,1,1,2,219712.78,283,5,-1,0,2,7,2,True
718082208,Existing Customer,37,F,1,Graduate,Married,40 - 60,Blue,30,5,3,6469.0,2351,1717,50,0.363,440.7102639373594,25160.756794997757,55172.29432900484,1,1,1,0,2,154807.11,118,1,-1,1,4,2,2,True
711711483,Existing Customer,61,M,0,High School,Married,80 - 120,Blue,50,4,1,2800.0,2448,1433,40,0.874,710.5060833439056,31752.066859970015,210626.60749002325,1,0,1,1,2,114723.3,277,7,-1,0,2,9,4,True
709426608,Existing Customer,56,M,1,Doctorate,Married,60 - 80,Blue,46,5,2,5248.0,1816,2305,45,0.346,713.6419186928571,12627.979987101544,126582.430076419,1,1,0,1,3,660784.38,46,1,-1,0,5,9,4,True
811457058,Existing Customer,51,F,3,Post-Graduate,Married,Less than 40,Blue,46,5,3,5881.0,2005,1931,56,0.341,921.3467360193532,19644.63598035166,111651.58540461908,1,1,2,1,2,113980.09,234,1,-1,0,5,6,2,True
773073558,Existing Customer,44,F,3,Graduate,Divorced,Less than 40,Blue,36,6,3,1467.0,896,1731,54,0.611,782.3342729723819,25329.818911636292,158449.73345744587,1,2,0,1,1,132875.24,118,2,-1,0,4,7,2,True
715937133,Existing Customer,64,F,1,Uneducated,Married,40 - 60,Blue,52,6,2,4999.0,2299,1601,48,0.46,895.3678285365015,24833.361919574658,172865.09785335505,1,1,2,1,1,728046.4,167,1,186,0,4,7,2,True
713693958,Existing Customer,38,F,1,Uneducated,Single,Less than 40,Blue,27,6,3,8638.0,0,1295,29,0.0,836.6304110879724,22325.351079022887,47254.65428221891,0,1,1,1,0,9847.93,17,2,-1,0,3,5,2,True
715443708,Existing Customer,53,M,1,Uneducated,Married,120 +,Blue,45,5,1,9343.0,1286,1385,31,0.138,645.1865305880727,30990.097579506863,21291.694219528916,1,0,2,1,0,748446.06,195,5,-1,0,3,6,2,True
770769483,Existing Customer,35,M,2,Post-Graduate,Married,40 - 60,Blue,21,3,1,2256.0,775,1749,33,0.344,448.6423130371583,51168.58189972068,153179.43528583116,1,1,2,0,0,0.0,309,2,-1,0,2,3,1,True
789326808,Existing Customer,26,M,0,College,Single,60 - 80,Blue,15,5,1,8267.0,1720,1917,37,0.208,581.715080723546,15376.485269409968,155388.84679721078,1,1,2,1,2,9439.81,57,1,-1,1,4,7,2,True
712105533,Existing Customer,32,M,2,High School,Single,40 - 60,Blue,20,6,3,2235.0,1638,2905,56,0.733,854.6713073368239,20857.011686123336,177065.94823097083,1,0,0,0,0,0.0,646,2,-1,0,5,7,2,True
720674133,Existing Customer,36,M,1,Uneducated,Married,40 - 60,Blue,16,5,3,3735.0,2027,1672,48,0.543,797.0716428250446,34617.7300436307,215249.09456476025,1,2,0,0,1,220798.37,107,2,-1,0,4,7,2,True
779216358,Attrited Customer,48,M,2,College,Married,80 - 120,Blue,38,2,2,2111.0,0,773,17,0.0,745.6492372063223,9507.522122330953,179232.28680402428,1,1,2,1,3,0.0,20,5,-1,0,1,10,4,True
710279508,Existing Customer,52,M,2,Graduate,Married,80 - 120,Blue,42,5,3,21782.0,1006,1537,35,0.046,738.3439916956811,5771.03448318076,98786.63541869496,1,0,0,1,2,0.0,166,2,-1,0,3,9,4,True
712168833,Existing Customer,52,F,1,High School,Married,Less than 40,Blue,36,6,3,2133.0,1469,1426,37,0.689,349.51418362540414,45025.85711739876,173043.21533418776,1,1,1,1,2,0.0,57,3,-1,0,3,2,1,True
780581508,Existing Customer,58,F,1,Doctorate,Single,40 - 60,Silver,47,5,2,16677.0,1590,1410,37,0.095,340.92296202329715,34785.429185920984,162912.24832612768,1,1,0,0,3,453742.51,564,2,-1,0,3,3,1,False
711957708,Existing Customer,38,F,2,Graduate,Married,Less than 40,Blue,36,6,3,2717.0,1591,2064,33,0.586,423.8878138031764,20592.42703531087,94819.41152379807,1,0,2,1,1,0.0,218,1,-1,0,4,3,2,True
778782858,Existing Customer,60,M,1,Graduate,Single,Less than 40,Blue,48,5,3,3980.0,930,4449,82,0.234,625.6629440701245,32570.914023812773,56505.79435232743,1,0,2,1,2,151739.62,137,2,-1,0,7,3,2,True
709366458,Existing Customer,43,F,3,College,Married,Less than 40,Blue,36,3,2,2227.0,1394,1972,41,0.626,666.709551330066,29312.10796672543,60559.0174864455,1,1,0,1,0,165451.06,117,1,-1,1,4,3,2,True
796990908,Existing Customer,35,M,3,Post-Graduate,Single,80 - 120,Silver,29,5,3,34516.0,1872,2227,61,0.054,585.0757062044717,41447.48792872413,172395.40674991242,1,0,2,1,2,439126.6,197,1,-1,1,5,6,2,True
715702758,Existing Customer,38,F,4,Graduate,Married,Less than 40,Blue,36,4,3,1860.0,0,1731,29,0.0,520.6273305769578,27289.48126379171,100776.77845391758,1,2,2,1,3,0.0,48,1,-1,0,2,3,1,True
787438983,Existing Customer,43,M,3,College,Single,40 - 60,Blue,23,6,2,4559.0,1664,1652,37,0.365,495.1941807420883,33095.22713930232,176916.0525786542,1,0,1,0,0,559372.46,260,4,-1,0,3,4,2,True
713834358,Existing Customer,36,F,2,Post-Graduate,Married,Less than 40,Blue,25,5,3,4701.0,1492,1679,32,0.317,740.6376400301833,25803.66029038331,197146.21723187144,1,1,2,0,2,0.0,475,1,101,1,3,7,2,True
710084883,Existing Customer,34,M,2,College,Married,80 - 120,Blue,22,4,2,1631.0,0,2962,57,0.0,685.4001622067713,46651.00993195239,213122.1338525646,1,1,0,1,3,513842.52,106,1,-1,0,4,7,2,True
788915283,Existing Customer,43,F,2,College,Single,Less than 40,Blue,29,5,1,2304.0,1589,1273,36,0.69,357.76935789170403,43652.61938494763,47320.02618739416,1,0,1,1,0,0.0,216,8,92,0,3,0,1,True
714916758,Existing Customer,48,F,2,Uneducated,Married,40 - 60,Blue,36,3,3,5210.0,0,1309,45,0.0,808.6421718559386,16018.51873112186,28010.149060171345,1,0,0,1,2,301376.25,145,2,-1,0,3,5,2,True
789611283,Existing Customer,44,M,4,Graduate,Married,40 - 60,Blue,38,5,2,5452.0,2091,1347,30,0.384,519.4716188157789,26035.024703398743,126032.28979654182,0,2,0,1,0,397599.76,73,1,190,0,3,4,2,True
773288958,Existing Customer,38,M,1,Graduate,Married,60 - 80,Blue,31,6,3,7475.0,1473,1592,30,0.197,667.8879961460183,51801.4166129236,189831.33890198503,1,2,1,0,0,801656.67,224,2,-1,0,3,6,2,True
811721133,Existing Customer,62,M,1,High School,Married,40 - 60,Blue,56,5,3,2359.0,1242,2021,50,0.526,921.024755488452,12251.242943370788,28735.869304134903,1,0,0,1,2,0.0,116,1,180,1,5,6,2,True
798110358,Existing Customer,64,F,1,High School,Married,40 - 60,Blue,56,4,2,1438.3,0,1417,35,0.0,806.2298293627088,26992.416896027276,216385.29943971417,1,1,1,1,0,350828.19,68,1,-1,1,2,7,2,True
826478958,Existing Customer,52,M,1,College,Married,80 - 120,Blue,48,4,3,2066.0,1601,1578,41,0.775,484.8483808520381,22235.76984523288,281353.42365665245,1,0,1,0,2,330668.18,148,12,-1,0,3,8,4,True
719127558,Existing Customer,43,M,2,High School,Divorced,80 - 120,Blue,31,6,2,34516.0,1075,3015,65,0.031,652.4417004690072,43723.79716594989,102024.41056714224,1,0,0,1,2,445031.45,430,4,-1,0,5,5,2,True
712454958,Existing Customer,40,M,5,Graduate,Single,60 - 80,Blue,27,6,1,2742.0,1416,1539,38,0.516,686.5156185036716,33683.25081693298,355845.93896526494,1,1,2,1,1,285175.16,1473,1,337,0,3,7,2,True
718561458,Existing Customer,54,M,1,High School,Married,60 - 80,Blue,36,4,1,20050.0,1225,1306,26,0.061,510.6522596012476,49539.10875262758,69922.78838142396,1,0,2,1,3,232241.79,195,1,-1,0,2,3,1,True
822984108,Existing Customer,34,F,4,High School,Single,Less than 40,Blue,30,4,1,3046.0,2279,2330,69,0.748,530.0768869789739,18046.563626821997,154708.4547850204,1,0,2,1,0,54638.9,197,2,329,0,5,5,2,True
719469333,Existing Customer,33,F,1,High School,Single,Less than 40,Blue,25,6,3,6193.0,695,2456,69,0.112,608.427152951508,52566.5782900192,136834.46111096538,1,0,1,1,1,38415.8,255,2,342,0,6,4,2,True
720871383,Existing Customer,36,M,2,Graduate,Married,80 - 120,Blue,28,5,3,5634.0,1996,2366,49,0.354,529.0007720085015,37987.986166497605,13407.738426176787,1,0,0,1,2,264810.18,26,3,-1,1,5,3,2,True
788827308,Existing Customer,65,M,1,Graduate,Married,Less than 40,Blue,50,6,2,4507.0,1574,1793,38,0.349,546.9418341903513,28484.566109268224,-23355.733812503488,1,2,0,1,0,0.0,396,1,196,0,3,2,1,True
710180958,Existing Customer,43,M,3,High School,Single,40 - 60,Blue,33,5,2,3040.0,2517,1598,31,0.828,570.9599053006649,35414.298875069464,67827.38065361194,1,1,0,1,1,378355.18,49,9,-1,0,3,3,1,True
778346283,Existing Customer,53,M,0,Graduate,Married,120 +,Blue,33,4,3,21006.0,1905,1856,57,0.091,515.4315107374817,45654.77745501412,50300.42917062709,1,1,0,1,2,253669.53,74,2,150,0,3,4,2,True
787547208,Existing Customer,48,F,3,College,Single,Less than 40,Blue,38,3,3,7326.0,1710,1852,62,0.233,435.76189754418897,19532.199888624204,211273.22743037652,1,2,1,1,0,14060.6,1393,1,151,0,3,5,2,True
714983283,Attrited Customer,39,F,3,High School,Single,Less than 40,Blue,36,6,1,3651.0,0,862,19,0.0,664.7546930904801,16706.569802208585,113099.03036547807,1,2,1,1,3,221873.69,354,1,-1,0,3,5,2,False
767653233,Existing Customer,48,M,3,Graduate,Married,60 - 80,Blue,42,6,1,6085.0,930,3154,59,0.153,656.8716045698652,30957.71402974416,129089.02785227424,0,2,0,0,0,289062.46,69,2,182,0,5,6,2,False
719461008,Existing Customer,51,M,2,High School,Married,60 - 80,Blue,38,5,3,22332.0,1748,1318,28,0.078,811.4446478602111,26099.774667146143,79081.37545523181,1,1,0,1,2,834660.58,227,2,-1,0,3,6,2,True
775198608,Existing Customer,38,F,2,Graduate,Married,Less than 40,Blue,32,5,3,4429.0,0,1970,40,0.0,570.0611339257745,17811.91687038604,59155.70704542896,1,0,2,1,3,196320.6,251,1,-1,1,4,3,2,True
717567333,Existing Customer,35,M,3,Graduate,Married,60 - 80,Blue,26,6,3,3991.0,1982,1661,35,0.497,546.0147272005206,42075.98594232641,175733.9848144886,1,0,0,0,0,298464.5,361,1,-1,0,3,4,2,True
772794108,Existing Customer,46,F,3,Doctorate,Single,Less than 40,Blue,36,5,1,2201.0,651,3165,65,0.296,679.6126268799381,22578.69748511164,67750.47245672402,1,0,0,1,0,177332.13,1102,7,163,0,5,5,2,True
712072908,Existing Customer,48,M,4,College,Single,80 - 120,Blue,36,4,3,2852.0,736,1382,40,0.258,858.7450756537281,28621.820421253546,87348.12676254981,0,1,0,0,0,399832.46,357,2,-1,0,2,7,2,True
709328733,Existing Customer,49,F,2,Uneducated,Married,Less than 40,Blue,37,6,3,9723.0,2459,1258,24,0.253,782.8368716251159,35914.25630048148,136883.75490816706,0,1,0,0,2,87306.06,41,1,-1,0,3,6,2,False
788107683,Existing Customer,35,M,4,High School,Married,40 - 60,Blue,27,6,2,5325.0,1318,1814,43,0.248,555.2835359377532,11835.275021132427,189589.0468238165,1,1,1,0,2,528669.75,100,2,-1,0,4,7,2,True
712440483,Existing Customer,54,F,2,Uneducated,Married,Less than 40,Blue,44,3,1,5413.0,1836,1164,43,0.339,732.2289944507679,28626.389934126066,100027.41256173348,1,1,0,0,1,160136.23,618,6,-1,0,3,5,2,True
778399008,Existing Customer,50,M,0,High School,Married,80 - 120,Blue,30,3,4,4252.0,0,1598,45,0.0,836.2995866574429,29177.549312425745,88913.13454411077,1,1,0,1,0,142139.05,167,3,-1,1,3,7,2,True
811534983,Existing Customer,54,F,3,Graduate,Married,Less than 40,Blue,49,5,2,2031.0,1069,1943,47,0.526,687.4229489502487,4807.063124693177,150231.9555558022,1,2,2,0,2,75531.18,16,2,170,0,5,7,2,True
718726833,Existing Customer,39,M,1,High School,Married,80 - 120,Blue,28,4,2,3327.0,0,1665,36,0.0,703.0967778375643,19254.469893734426,123818.61020196184,1,0,0,1,2,756296.77,209,2,-1,0,2,7,2,True
719450508,Existing Customer,53,M,2,High School,Married,120 +,Blue,41,4,3,7272.0,2037,2333,56,0.28,762.0972795718773,16621.447874599886,241786.1643254786,1,0,0,0,2,863748.63,151,2,126,0,4,11,4,True
711213108,Existing Customer,32,M,1,College,Divorced,80 - 120,Blue,36,5,3,34516.0,0,2305,60,0.0,643.3395916121806,9601.69786410496,43943.426281193504,1,0,0,1,2,518995.96,145,1,-1,0,5,7,2,True
708488208,Existing Customer,57,F,3,Uneducated,Married,Less than 40,Blue,47,5,3,2515.0,1922,2231,58,0.764,345.2743021306861,4938.584938917404,75270.98234208199,1,0,2,1,0,242711.59,133,2,-1,0,5,4,2,True
717206508,Existing Customer,65,F,0,High School,Married,Less than 40,Blue,36,3,2,2798.0,1806,1543,35,0.645,568.8288872425812,20983.040361023588,62783.9696378034,1,0,1,0,2,27542.5,226,2,183,0,2,3,1,True
821836008,Existing Customer,57,M,2,Uneducated,Single,80 - 120,Blue,53,5,2,34516.0,2099,1233,26,0.061,825.4640590565806,47901.04737998149,189326.13790099876,1,0,2,0,1,707165.55,362,5,-1,0,3,8,4,True
807244983,Existing Customer,65,F,0,College,Married,Less than 40,Blue,56,6,1,1438.3,680,2283,55,0.473,590.9337956053679,57293.45261606295,150316.90719478478,1,1,1,0,0,187101.88,127,1,-1,1,5,4,2,True
821872758,Existing Customer,65,M,0,High School,Single,Less than 40,Silver,56,4,2,12609.0,2517,2121,49,0.2,673.0241821719915,8902.409062615516,13816.372973263991,1,1,0,1,1,110445.16,958,20,74,0,4,5,2,True
809959683,Existing Customer,55,M,2,College,Married,80 - 120,Blue,50,4,2,19159.0,2108,1813,52,0.11,353.50561456053833,10591.995440116423,110873.15134397554,1,2,2,1,1,157376.8,358,1,-1,0,3,6,2,True
715079208,Existing Customer,54,M,1,College,Married,80 - 120,Blue,42,4,1,9642.0,2517,1401,35,0.261,406.24644387089495,47694.88974700721,176209.45363316356,1,0,2,0,0,381718.64,190,2,-1,0,2,4,2,True
767049258,Existing Customer,44,M,4,High School,Single,120 +,Blue,37,5,3,8396.0,1672,1475,35,0.199,1062.6037873390108,27193.877931435556,37079.745124143126,1,2,2,1,2,0.0,203,4,-1,0,3,7,2,True
709579383,Existing Customer,58,M,1,Uneducated,Married,80 - 120,Blue,50,5,3,6978.0,1148,1362,26,0.165,667.7575142050982,36190.59488303739,183437.80093632647,1,2,2,1,1,0.0,187,4,-1,0,3,7,2,True
781923483,Existing Customer,53,F,1,College,Married,40 - 60,Blue,47,3,3,2459.0,1733,2309,62,0.705,585.0282500015201,43446.9026419819,151161.49245347796,1,1,0,0,0,0.0,173,25,-1,0,4,4,2,True
718654533,Existing Customer,33,F,1,High School,Single,Less than 40,Silver,24,5,2,12956.0,0,2492,56,0.0,635.5629965869696,33487.62072523851,162833.09527875588,1,0,1,0,0,0.0,160,2,-1,0,5,5,2,True
716169258,Existing Customer,47,F,5,Graduate,Married,Less than 40,Blue,39,3,3,7128.0,1560,1468,44,0.219,461.89593305414235,36900.807556653075,116345.77615259904,0,1,0,1,0,88457.35,557,2,87,0,3,3,1,True
708212658,Existing Customer,38,F,3,Graduate,Married,Less than 40,Blue,18,6,3,2193.0,1260,1799,47,0.575,617.8031334030345,39910.3662753787,164096.97942773023,1,0,2,1,0,280050.84,262,7,-1,0,4,4,2,True
756013833,Existing Customer,57,M,3,Doctorate,Married,80 - 120,Blue,50,3,2,4522.0,1861,1806,38,0.412,829.0699473376933,15699.853699460758,37950.68430676813,1,0,1,1,3,542131.78,153,3,-1,0,2,7,2,True
719358333,Existing Customer,36,M,4,Uneducated,Married,40 - 60,Blue,28,3,1,2157.0,574,1663,33,0.266,488.7998698603487,20845.09876485655,170708.65792437634,1,2,1,1,0,228493.97,59,1,-1,0,2,5,2,True
713735508,Existing Customer,35,M,3,Uneducated,Married,80 - 120,Blue,25,3,1,11927.0,675,1986,36,0.057,698.110967686752,25445.197073851417,93406.7919357472,1,0,1,1,1,187898.92,212,1,-1,0,3,7,2,True
814833408,Existing Customer,56,M,2,Doctorate,Married,60 - 80,Blue,51,3,3,6036.0,1409,1741,45,0.233,248.57321257008783,27583.160739939372,125208.1752318002,1,2,1,1,1,0.0,107,1,-1,0,3,3,1,True
719182308,Existing Customer,38,F,2,High School,Single,Less than 40,Blue,27,6,1,2096.0,1567,1559,49,0.748,945.8838212402264,6923.3268523164115,180937.79043943336,1,0,2,1,0,0.0,151,3,-1,0,4,8,4,True
818497758,Existing Customer,54,F,3,Graduate,Married,Less than 40,Blue,49,4,1,1906.0,1271,1343,37,0.667,513.7043043205856,18372.59001702339,145833.26908024913,1,1,2,0,3,106139.64,116,6,119,0,2,5,2,True
709991883,Attrited Customer,53,M,1,Graduate,Married,80 - 120,Blue,42,2,1,6214.0,1147,938,35,0.185,324.71849866306405,21359.94054816003,95877.26184772112,1,2,0,1,0,645923.51,1091,4,-1,1,1,5,2,True
770901258,Existing Customer,30,F,1,Graduate,Married,Less than 40,Blue,17,3,1,1512.0,810,2558,44,0.536,714.6660114904741,-9938.929074246533,36184.95781119335,0,1,0,0,0,0.0,152,2,-1,0,4,6,2,True
711499158,Existing Customer,47,M,2,Uneducated,Married,80 - 120,Silver,38,4,3,34516.0,733,3018,60,0.021,896.0387696869423,23774.502101095597,183632.4232897434,1,2,2,0,3,0.0,292,5,-1,0,4,9,4,False
720445533,Existing Customer,60,F,1,College,Married,Less than 40,Blue,53,4,3,3346.0,922,1276,21,0.276,608.0592693065031,1479.9999963488044,166989.32925099903,1,2,2,1,2,350555.03,433,2,-1,0,2,7,2,True
809951133,Attrited Customer,54,M,3,College,Single,120 +,Blue,49,3,2,34516.0,0,2115,24,0.0,302.3644865156129,36539.779486380314,129168.45353389552,1,0,2,1,1,514428.03,179,2,-1,0,3,6,2,True
714657108,Existing Customer,37,F,2,Uneducated,Married,Less than 40,Blue,28,5,2,6660.0,1362,2660,51,0.205,652.69456868569,2666.872371495647,147919.3829911088,1,0,2,1,2,378772.11,25,1,-1,0,5,7,2,True
789048858,Existing Customer,32,F,1,Post-Graduate,Married,Less than 40,Blue,20,5,2,2234.0,1865,2115,59,0.835,705.7740952539494,8714.62278857344,46044.749683680464,1,2,0,1,1,0.0,144,1,-1,0,5,5,2,True
771816408,Existing Customer,44,F,4,Uneducated,Married,Less than 40,Blue,33,5,4,9671.0,704,2955,66,0.073,693.5092855497772,5770.093122433027,177744.90502650736,1,1,0,1,1,171647.16,85,1,-1,1,5,7,2,True
798158808,Existing Customer,53,F,1,College,Single,40 - 60,Blue,47,5,3,6605.0,1479,2017,47,0.224,411.9104861064528,14709.167647528378,92637.65690441268,1,0,0,0,3,449983.33,164,2,-1,1,5,3,2,False
787685658,Existing Customer,43,M,2,High School,Divorced,80 - 120,Blue,33,4,3,3083.0,1898,1448,30,0.616,272.1970610934374,21758.942049909863,124716.22872009796,1,1,2,1,1,782722.76,80,2,-1,0,2,5,2,True
720141408,Attrited Customer,49,F,2,Graduate,Single,Less than 40,Blue,31,5,1,5456.0,951,1096,27,0.174,519.0187463590859,-1510.4974035758532,167824.59202403697,1,2,1,1,1,71838.21,251,2,97,0,3,6,2,True
708216108,Existing Customer,56,F,1,College,Married,40 - 60,Blue,44,5,1,4088.0,1557,2250,39,0.381,690.158979956451,21864.2579785752,-44231.69752971575,1,1,1,0,0,471450.25,278,2,-1,0,4,4,2,True
715074258,Existing Customer,26,F,0,Graduate,Single,40 - 60,Blue,36,5,3,3930.0,0,2067,42,0.0,127.74863456651924,18817.434454712635,117752.11669479046,1,0,2,1,2,402142.61,243,1,164,1,5,3,2,True
