CLIENTNUM,Income_Category,No_of_product,Total_Trans_Amt,Total_Trans_Count,Credit Score,Outstanding Loans,Balance,PhoneService,InternetService,TechSupport,PaperlessBilling,PaymentMethod,Churned,Time
464034414,4,5,2662,48,794,28046,71659,1,2,0,0,0,0,2024-01-08
582055932,4,1,1058,19,559,5917,183350,0,2,1,0,2,0,2024-01-08
139868020,0,1,1015,61,738,17722,277291,1,0,0,1,0,0,2024-01-08
306805637,0,1,2485,63,503,48313,110979,1,1,2,1,2,0,2024-01-08
637342481,1,3,3464,34,770,12098,209817,0,2,1,1,2,0,2024-01-08
301771346,1,5,2821,83,710,9615,161626,0,1,2,1,1,0,2024-01-08
99839388,1,5,2438,65,435,49216,215857,1,0,2,0,2,0,2024-01-08
720025891,4,3,3147,50,383,608,194912,0,1,0,0,1,0,2024-01-08
83353412,0,1,3116,90,796,49648,297839,1,1,2,0,0,0,2024-01-08
159258328,0,5,2076,59,602,5997,262090,1,0,2,1,2,0,2024-01-08
642191430,2,5,1107,19,774,13227,199259,1,1,0,0,2,0,2024-01-08
482061677,1,1,3449,76,684,42581,201591,0,2,0,0,0,0,2024-01-08
440417317,2,1,2271,38,836,38408,1617,1,0,0,1,1,0,2024-01-08
318731521,2,1,1587,28,795,32042,123455,0,0,0,1,2,0,2024-01-08
348591111,1,1,2284,47,697,10515,281823,1,2,1,1,2,0,2024-01-08
871808426,1,5,2365,34,711,24187,266505,1,0,1,1,0,0,2024-01-08
923182871,2,5,2619,83,630,13335,218173,0,0,0,1,3,0,2024-01-08
77323110,4,1,1697,90,513,7395,93270,1,2,0,0,2,0,2024-01-08
114734405,0,5,1096,85,329,29256,20087,0,2,1,0,3,0,2024-01-08
57477235,0,5,1614,56,692,12418,254702,1,1,2,1,0,0,2024-01-08
718618071,0,5,1314,59,718,17901,41725,1,2,1,1,1,0,2024-01-08
955365045,4,1,3554,81,547,30898,98295,0,0,1,0,1,0,2024-01-08
864318322,0,3,1639,25,466,39207,280963,0,2,2,0,2,0,2024-01-08
313991027,3,3,1708,72,732,12616,40190,0,1,1,1,1,0,2024-01-08
425189457,3,5,1216,74,806,20926,107172,0,2,2,0,3,0,2024-01-08
813049754,4,3,3115,25,545,10419,101040,1,0,0,1,1,0,2024-01-08
902927013,0,1,1127,72,527,19652,158287,1,2,1,0,1,0,2024-01-08
513043655,0,1,3352,70,696,32384,95596,0,0,1,1,1,0,2024-01-08
507784440,0,5,2917,25,352,7048,63084,1,1,1,0,1,0,2024-01-08
304754744,4,5,1976,86,582,9883,150157,1,0,1,0,2,0,2024-01-08
897626223,2,1,2074,70,632,16382,58996,0,0,2,0,0,0,2024-01-08
303145599,1,1,1254,54,705,31828,66703,0,2,1,1,0,0,2024-01-08
803124408,4,3,3084,19,726,46813,107353,1,2,2,0,3,0,2024-01-08
521388206,2,3,2398,74,686,859,178079,1,0,0,0,2,0,2024-01-08
952498675,2,5,3576,45,804,18319,557,0,0,1,0,2,0,2024-01-08
480620161,0,5,3267,59,845,1958,33915,0,0,2,1,3,0,2024-01-08
868048177,3,1,1813,61,592,27637,48725,1,2,0,1,2,0,2024-01-08
481714146,3,5,3013,57,850,1923,129672,0,0,0,1,1,0,2024-01-08
639630663,0,3,3176,48,472,11537,279123,0,0,1,1,3,0,2024-01-08
607585997,1,1,1565,45,503,19110,118305,0,2,0,1,0,0,2024-01-08
74254726,4,3,3366,18,581,17570,49329,1,1,0,1,0,0,2024-01-08
578031865,3,5,1066,38,343,30812,18122,0,1,0,0,0,0,2024-01-08
976069826,0,1,3370,45,664,25635,227664,1,2,2,1,1,0,2024-01-08
780118158,3,5,3391,27,836,15250,58644,0,2,0,0,2,0,2024-01-08
709485033,1,5,2121,34,591,34082,251262,1,0,1,1,3,0,2024-01-08
775694414,1,5,3281,57,381,37543,243238,0,0,2,1,3,0,2024-01-08
873264791,3,5,1972,90,344,28526,236617,1,1,1,0,1,0,2024-01-08
685221922,1,3,1896,50,365,16881,31020,0,0,1,0,0,0,2024-01-08
623449901,4,1,2638,50,819,27495,24195,1,1,1,1,2,0,2024-01-08
787319585,1,3,2894,27,590,3745,128482,0,0,0,0,2,0,2024-01-08
789209283,2,3,1824,38,628,18103,288602,1,0,1,1,0,0,2024-01-08
702679682,0,3,1806,61,534,23339,287403,0,2,0,1,0,0,2024-01-08
408628770,3,3,1192,21,666,26279,113638,0,0,1,1,0,0,2024-01-08
708249708,4,5,1889,83,379,28226,177400,1,2,0,1,0,0,2024-01-08
175955104,2,5,2698,63,360,44901,45961,1,1,1,0,2,0,2024-01-08
129255232,2,5,2005,50,331,30794,68203,1,1,0,0,3,0,2024-01-08
221353840,0,3,991,45,759,12776,79095,0,0,2,0,2,0,2024-01-08
207545691,2,3,2438,77,361,37873,277105,0,1,2,0,0,0,2024-01-08
942986323,1,3,1214,79,317,28276,120557,0,1,0,1,2,1,2024-01-08
723971738,1,5,1370,32,305,38502,201689,0,2,0,1,2,1,2024-01-08
506124938,4,3,2930,66,846,40173,273558,1,1,0,1,2,1,2024-01-08
16073207,4,3,2829,57,844,45495,71115,1,2,0,0,1,0,2024-01-08
483866610,0,1,2754,56,370,10498,76440,0,2,2,1,3,0,2024-01-08
445140957,2,3,2291,70,587,10825,283231,0,0,2,1,1,0,2024-01-08
894542688,2,5,1044,30,761,38070,93306,1,0,1,0,1,1,2024-01-08
776829631,2,1,2810,85,601,21399,108464,1,2,2,1,1,1,2024-01-08
927737215,1,3,2890,23,828,46687,54664,1,1,1,0,3,0,2024-01-08
360517641,1,3,2329,54,377,42943,150155,0,1,1,1,0,0,2024-01-08
329384356,4,5,1270,61,416,34523,15540,1,1,1,1,0,0,2024-01-08
792077654,4,5,2867,48,454,47141,65296,1,2,2,0,1,1,2024-01-08
732004001,4,1,968,28,301,9470,241523,1,1,2,0,1,1,2024-01-08
440178370,2,3,2385,38,367,38143,41573,0,0,1,1,3,0,2024-01-08
843165749,4,1,2581,66,676,36933,70899,1,2,0,0,2,0,2024-01-08
89964088,0,3,2934,88,408,8415,68108,0,1,1,0,1,0,2024-01-08
706949028,4,5,2499,25,615,43103,217361,0,1,1,0,3,0,2024-01-08
717477783,3,1,1799,63,812,15549,54630,1,2,1,0,1,1,2024-01-08
962169456,0,3,3297,79,543,5353,3290,0,0,2,0,2,0,2024-01-08
373644839,3,3,2043,38,338,30515,6585,1,2,2,0,1,0,2024-01-08
250244137,1,1,2108,86,404,4947,69390,0,1,1,0,2,0,2024-01-08
167403340,0,3,2039,81,515,43729,163748,0,0,1,0,1,0,2024-01-08
757713553,3,1,1221,48,604,39054,224452,0,0,0,1,1,0,2024-01-08
94793928,3,1,3138,77,662,33810,149151,0,0,0,1,0,1,2024-01-08
714970458,1,5,2926,39,694,9414,103553,1,2,2,1,1,0,2024-01-08
959385218,3,1,2416,45,773,17588,17744,1,1,2,0,3,0,2024-01-08
950053863,2,5,2535,48,739,28552,117811,0,2,2,0,0,0,2024-01-08
787638408,3,3,2781,57,705,16722,9707,0,0,1,1,1,0,2024-01-08
476341866,2,1,1710,86,674,49065,169709,0,2,0,0,0,0,2024-01-08
943936518,4,3,3142,68,734,29859,45615,1,0,0,0,3,0,2024-01-08
83193634,2,3,2000,54,684,19180,48808,1,2,1,0,1,1,2024-01-08
974899365,3,1,1129,90,454,624,191242,0,1,2,1,1,0,2024-01-08
733803401,4,1,3042,56,577,42936,4354,0,1,2,0,3,0,2024-01-08
343138370,1,5,2914,45,827,47069,158563,1,1,2,0,0,0,2024-01-08
796743777,4,1,2979,77,446,21312,121464,0,2,2,1,2,0,2024-01-08
720339558,0,1,3149,56,651,8523,247733,1,1,2,1,2,0,2024-01-08
663132977,3,1,1790,81,467,1700,191782,0,0,1,0,0,0,2024-01-08
777606635,0,3,1694,70,380,44419,291383,1,2,1,1,3,1,2024-01-08
35014587,2,1,2879,56,734,41291,290642,0,0,0,1,0,0,2024-01-08
959456006,0,5,2497,86,427,11505,241198,0,0,2,0,3,0,2024-01-08
597976133,3,5,2606,25,405,1948,275773,1,0,1,0,0,0,2024-01-08
764616696,4,5,2284,79,302,8934,164513,0,0,2,1,0,0,2024-01-08
720494058,0,3,1232,21,823,16152,37293,0,1,2,0,1,0,2024-01-08
840712995,1,3,3283,54,634,15648,212039,0,1,2,1,1,0,2024-01-08
836799033,4,5,2966,85,742,13289,5269,1,2,2,1,3,0,2024-01-08
281092013,4,1,1594,81,462,31672,3967,1,0,1,0,1,0,2024-01-08
307618759,4,3,3136,86,375,22812,208749,0,2,0,0,3,0,2024-01-08
779761480,4,3,1417,79,722,40347,249703,1,2,1,1,2,1,2024-01-08
143289420,4,5,3038,61,668,899,186738,1,0,0,0,3,0,2024-01-08
434836684,3,3,1221,88,593,16809,1450,0,0,0,1,3,0,2024-01-08
715518783,4,1,1232,72,317,36105,49582,1,2,2,1,1,1,2024-01-08
286972597,4,1,1980,21,579,14095,42,0,2,1,0,2,0,2024-01-08
251897865,1,1,986,19,448,36416,169121,1,0,1,1,3,0,2024-01-08
705080780,3,1,1896,81,770,32441,178643,1,1,2,0,3,0,2024-01-08
644700281,3,5,1853,36,307,8214,225757,0,1,0,0,2,0,2024-01-08
302505312,0,1,3350,45,667,36088,209263,1,1,1,0,2,0,2024-01-08
642037851,2,5,1194,32,603,8916,63848,0,0,2,1,3,0,2024-01-08
704498900,3,1,3415,59,729,20024,217201,0,2,0,0,2,0,2024-01-08
289730672,4,5,1042,36,834,16993,85960,1,2,1,1,2,1,2024-01-08
254674001,3,3,2575,30,723,46068,2685,0,1,0,1,1,0,2024-01-08
664456991,1,1,1578,90,662,28212,145188,0,1,2,1,2,0,2024-01-08
340467969,1,1,3263,74,644,350,61191,0,1,1,1,0,1,2024-01-08
715196560,4,5,2170,30,420,26068,161920,0,0,0,0,1,0,2024-01-08
714502458,0,5,2572,86,623,18769,284174,1,1,0,0,1,0,2024-01-08
901469867,1,1,1630,86,671,30381,150421,0,2,0,0,2,0,2024-01-08
611228291,4,3,3029,32,731,2625,226620,0,1,2,0,1,0,2024-01-08
185728498,1,5,2416,30,303,19332,280131,1,2,2,1,1,0,2024-01-08
755918554,1,3,3334,63,726,34605,139983,1,2,1,0,3,0,2024-01-08
52787339,4,1,2001,57,541,42879,170349,0,1,1,1,0,0,2024-01-08
104871896,1,1,3522,70,511,7378,47691,0,0,2,1,0,0,2024-01-08
12028888,4,3,1245,48,706,8311,22290,1,1,1,1,3,1,2024-01-08
656861910,3,1,1087,54,425,26585,87614,1,1,1,0,3,0,2024-01-08
768498258,2,1,1375,56,565,2642,261900,1,2,0,1,1,0,2024-01-08
158847259,3,5,1710,90,739,13322,14956,0,1,2,0,2,0,2024-01-08
454714284,3,3,1587,21,542,5127,19677,1,0,1,0,1,0,2024-01-08
691913372,1,5,3319,57,799,35031,195097,1,2,2,0,3,0,2024-01-08
422401361,2,3,1026,25,603,499,235332,1,1,2,0,2,0,2024-01-08
872317184,0,1,2906,76,606,38648,14161,1,2,0,1,0,0,2024-01-08
848286401,2,1,1332,81,691,31979,44842,0,0,0,0,2,1,2024-01-08
24438296,1,5,2733,23,594,21398,295574,0,2,0,1,1,0,2024-01-08
284220319,0,1,915,32,827,43388,10309,1,1,1,1,1,0,2024-01-08
535055172,1,3,2459,30,807,47941,226986,1,2,0,1,3,0,2024-01-08
21272367,2,1,1393,83,519,41033,260530,0,2,2,0,0,0,2024-01-08
33237258,4,1,3516,66,331,31430,248344,1,1,1,0,1,0,2024-01-08
994733093,2,3,1819,43,307,20348,202262,1,1,2,1,2,0,2024-01-08
852057829,2,3,2472,36,683,22544,90234,0,2,2,1,0,0,2024-01-08
178768181,4,5,2715,90,741,29151,277995,1,1,0,1,0,0,2024-01-08
138679957,0,1,3301,45,321,1524,149062,0,2,1,0,3,0,2024-01-08
934162410,3,5,2121,54,365,40106,43300,1,0,0,0,0,0,2024-01-08
804612425,1,5,3600,72,499,36775,278467,0,0,0,1,2,0,2024-01-08
699922455,3,1,1558,41,747,13309,145271,1,2,2,0,2,0,2024-01-08
873830640,0,1,2934,59,635,25851,232188,1,2,0,0,3,0,2024-01-08
381454675,3,1,1366,90,614,38361,158507,0,0,2,0,1,0,2024-01-08
311571482,0,1,3044,70,673,9834,270027,0,1,0,0,1,0,2024-01-08
383734260,1,5,2248,43,338,21537,252852,0,1,0,0,1,0,2024-01-08
70505128,4,3,2517,86,808,41194,225315,0,0,2,1,1,0,2024-01-08
2622331,0,5,2016,38,321,5653,38525,1,2,0,1,0,0,2024-01-08
274581309,2,1,1109,90,478,49087,208215,1,1,0,1,3,1,2024-01-08
65534660,2,1,3236,38,692,18297,100777,0,2,1,1,0,0,2024-01-08
997066451,1,3,3096,63,540,1481,169590,0,0,0,1,3,0,2024-01-08
563312193,3,3,2789,32,674,35726,174990,1,0,2,0,1,0,2024-01-08
781931986,2,3,3247,77,647,8931,244349,1,1,0,0,1,0,2024-01-08
811471402,1,3,1545,90,359,10795,116552,0,1,0,0,2,0,2024-01-08
72104470,3,3,3205,66,683,33426,269456,0,1,2,0,1,0,2024-01-08
562308128,0,1,3212,43,342,21179,217421,1,1,0,1,2,0,2024-01-08
800175214,0,3,2975,72,309,17692,108773,0,1,0,1,2,0,2024-01-08
94481507,0,1,2975,72,601,23174,3612,0,0,0,0,2,0,2024-01-08
303164903,1,1,2468,56,353,35847,264430,0,2,1,1,1,0,2024-01-08
110589761,0,1,3118,43,314,23694,235405,1,1,1,0,3,0,2024-01-08
749366553,0,5,1498,63,627,17977,243246,1,1,1,1,3,0,2024-01-08
863061335,3,5,3082,83,717,34052,93228,1,2,0,1,1,0,2024-01-08
972357473,1,3,1848,65,676,14996,90502,0,1,0,1,3,0,2024-01-08
205337460,1,1,1737,18,322,14702,247919,1,2,2,1,1,1,2024-01-08
984773099,0,1,2834,88,449,7963,68045,0,0,2,0,2,0,2024-01-08
507780435,2,3,2848,45,516,31920,210031,0,0,0,0,3,0,2024-01-08
34347449,0,3,1019,30,631,16441,288045,1,2,2,1,1,0,2024-01-08
809834828,0,3,1844,63,555,22858,190989,1,2,1,0,1,0,2024-01-08
690028293,1,5,2181,47,454,24298,55619,0,1,0,1,2,0,2024-01-08
71309482,0,5,3426,56,623,6017,278350,0,0,2,0,3,0,2024-01-08
271917066,0,1,3429,18,334,4671,77540,0,2,0,1,1,0,2024-01-08
573875006,1,1,2130,41,629,8102,185174,0,0,2,1,1,1,2024-01-08
314879151,4,3,2076,52,497,11129,145959,1,1,0,1,2,0,2024-01-08
83092232,1,3,1647,19,735,6731,191577,1,1,0,0,2,0,2024-01-08
369038864,2,1,1216,32,327,48266,103787,0,1,1,0,3,0,2024-01-08
708522033,1,5,2857,68,777,35818,162117,0,0,0,1,0,0,2024-01-08
94775391,2,5,1916,59,309,8966,285151,0,1,0,0,2,0,2024-01-08
382272755,2,3,3343,65,845,13214,235986,0,0,2,1,0,0,2024-01-08
368223236,4,3,3334,28,627,30231,159035,0,0,1,0,3,0,2024-01-08
430329412,4,1,2590,72,809,46151,77078,0,0,0,0,1,0,2024-01-08
154328836,1,1,1194,34,585,35599,179604,1,1,2,0,3,0,2024-01-08
166779178,0,1,1058,74,792,44532,149892,0,2,1,1,3,0,2024-01-08
826232554,3,1,2137,88,810,5604,276265,0,0,1,0,2,0,2024-01-08
130661092,1,3,3225,66,320,49430,113011,0,1,1,1,2,0,2024-01-08
330673168,3,1,3029,83,592,48792,100151,1,2,0,1,2,0,2024-01-08
564451653,4,1,2262,41,752,4663,263638,0,0,0,1,1,0,2024-01-08
651735453,0,3,2311,32,561,12835,79562,1,1,1,0,3,1,2024-01-08
972931124,0,3,2962,66,315,35585,232624,1,1,0,0,2,0,2024-01-08
654081652,0,3,1623,79,629,49205,116270,0,0,2,0,1,0,2024-01-08
589475367,2,3,2305,79,490,44977,2407,0,0,1,1,2,0,2024-01-08
266103339,4,1,2067,48,431,20949,119322,0,0,2,1,3,0,2024-01-08
426414621,0,1,1078,48,664,10151,88481,0,1,2,1,0,0,2024-01-08
854734986,0,5,2264,23,487,16064,186234,1,0,1,1,1,0,2024-01-08
853127660,1,3,2409,81,641,16766,143231,0,0,2,1,0,1,2024-01-08
337624712,0,3,3219,88,427,28861,42105,1,0,1,1,1,0,2024-01-08
802911468,4,3,3520,54,807,34914,887,0,0,0,1,1,0,2024-01-08
373703640,0,3,2219,34,376,40705,165742,0,2,1,1,2,0,2024-01-08
742864646,1,5,2112,79,399,13485,224602,0,1,0,0,2,0,2024-01-08
862451096,2,3,2702,50,608,21451,66310,0,2,2,1,1,0,2024-01-08
814139410,3,5,1739,48,455,10966,252108,0,0,0,0,0,0,2024-01-08
288843097,4,3,2459,48,312,14532,10071,0,0,2,0,2,0,2024-01-08
781183087,0,3,3181,18,697,12613,28782,0,2,2,1,3,0,2024-01-08
834246101,0,1,1247,65,502,2478,85839,1,0,0,0,3,0,2024-01-08
328092574,0,5,2606,85,705,29723,97330,1,0,1,0,3,0,2024-01-08
701910085,1,5,2016,54,735,22696,92223,1,1,1,0,3,0,2024-01-08
666822908,3,5,2057,85,352,2800,165398,1,1,1,0,1,0,2024-01-08
697646326,3,3,3449,66,742,23210,171382,0,2,2,1,0,0,2024-01-08
719078283,3,5,2000,38,625,35756,169938,0,1,1,0,2,0,2024-01-08
232074857,3,5,1831,38,569,4665,16268,0,1,1,1,0,0,2024-01-08
745341309,0,5,3504,57,801,44958,101134,0,0,0,1,1,0,2024-01-08
956805333,1,3,1543,28,506,14211,159005,1,1,0,0,0,1,2024-01-08
510433491,2,1,3239,48,842,9671,75915,0,1,2,1,2,1,2024-01-08
689845356,3,3,2972,38,607,24763,154398,0,2,0,1,1,0,2024-01-08
109235812,0,1,1985,57,412,12606,195140,0,0,2,0,2,0,2024-01-08
906204839,0,1,2600,68,458,33515,290203,0,0,0,1,3,0,2024-01-08
716708583,0,3,1520,27,661,32229,91864,0,0,0,1,0,1,2024-01-08
929895306,1,3,1857,79,341,25475,175982,0,0,0,1,2,0,2024-01-08
64871382,2,3,2430,66,805,17262,189118,0,2,1,1,2,0,2024-01-08
352524609,4,1,952,39,636,16219,15192,1,1,1,0,1,0,2024-01-08
551367939,0,3,1017,76,441,39927,59275,0,0,1,0,2,0,2024-01-08
369442763,0,1,1131,47,578,10199,32016,0,0,1,0,3,0,2024-01-08
369130730,1,1,3478,47,358,41577,66757,1,0,1,1,3,0,2024-01-08
238006832,3,1,1091,81,311,1724,46695,1,0,1,1,2,0,2024-01-08
41611738,4,1,1377,32,752,11007,294775,1,0,2,1,0,0,2024-01-08
530840601,3,3,3451,41,373,23358,14907,0,2,0,1,3,0,2024-01-08
972312289,1,5,3493,61,692,7471,111357,1,2,1,0,3,0,2024-01-08
987632768,1,3,2767,66,678,12164,10354,1,1,2,0,0,0,2024-01-08
672479695,4,1,1835,23,661,29042,55233,1,2,1,0,1,0,2024-01-08
173777831,3,1,3236,52,487,30864,73699,1,2,0,0,1,0,2024-01-08
130248751,0,1,2077,74,573,45842,228643,1,0,2,1,0,0,2024-01-08
453209135,4,1,3540,32,395,49064,42991,1,1,1,0,0,0,2024-01-08
890936529,2,1,2269,68,789,31123,246662,1,1,0,1,3,1,2024-01-08
187010407,2,1,2360,54,322,40783,116561,0,0,2,0,1,0,2024-01-08
863785822,4,1,1663,32,827,25762,207737,0,1,0,0,0,0,2024-01-08
679248363,2,5,1475,25,719,28717,277989,0,2,1,0,0,0,2024-01-08
910564213,2,3,2776,45,721,36148,14486,1,1,2,1,3,0,2024-01-08
971258753,0,5,3319,86,454,8154,58392,0,1,2,0,1,0,2024-01-08
681339675,0,3,2135,61,764,14460,224154,0,1,0,0,3,0,2024-01-08
810536956,1,1,3571,27,693,27762,219930,0,0,0,0,2,0,2024-01-08
997742444,4,5,2897,34,719,49290,246100,1,0,2,1,3,0,2024-01-08
462837536,0,5,1654,90,549,13030,101320,0,1,2,0,2,0,2024-01-08
675778630,2,1,3607,88,770,30724,153940,1,2,0,0,3,1,2024-01-08
799464234,2,3,1433,74,823,17774,35613,1,2,0,0,2,0,2024-01-08
311670320,3,3,2530,38,678,18620,57239,0,1,1,0,0,0,2024-01-08
858116786,4,1,2512,36,460,10825,115850,1,2,2,1,0,0,2024-01-08
616319476,2,3,1294,50,819,41636,240687,0,0,0,0,0,0,2024-01-08
971003492,2,5,1404,39,515,3432,38746,1,0,1,0,2,0,2024-01-08
240161676,0,1,2338,68,826,27992,201752,1,0,2,0,2,0,2024-01-08
231500751,2,1,1688,74,625,28323,286411,1,2,0,1,3,0,2024-01-08
630334809,2,1,2943,50,491,44802,291802,1,0,2,1,3,0,2024-01-08
202678319,1,5,2010,79,314,33253,152343,0,0,0,0,0,0,2024-01-08
711268233,2,3,1507,74,811,47101,147052,0,0,2,0,0,0,2024-01-08
478661037,0,1,2457,54,757,20133,250559,1,0,2,1,2,0,2024-01-08
700229201,0,5,2061,25,342,23551,116070,0,2,0,0,1,0,2024-01-08
77538326,3,1,2941,83,534,47326,129338,0,0,0,0,2,0,2024-01-08
233635114,2,3,2199,63,599,10105,129139,0,2,1,1,1,0,2024-01-08
585868005,1,5,2083,45,760,22052,298383,1,2,0,0,2,1,2024-01-08
718368333,1,3,2333,61,805,30946,105080,0,1,0,0,2,0,2024-01-08
903499767,4,5,3160,23,746,13802,110340,0,2,0,1,0,0,2024-01-08
782328251,1,5,2412,81,625,46898,152408,1,2,1,1,2,0,2024-01-08
645126839,2,1,1379,36,317,243,69998,1,0,0,0,0,1,2024-01-08
49636145,1,1,3028,65,588,9981,85509,0,1,2,0,2,1,2024-01-08
727148174,1,3,1750,43,618,26010,222883,0,1,2,0,3,0,2024-01-08
718739508,3,3,1201,54,816,1546,195130,0,0,1,1,1,0,2024-01-08
272856210,0,3,2009,36,477,38548,143648,1,2,2,1,1,0,2024-01-08
826081667,2,1,1855,56,662,45449,75436,0,2,2,1,1,0,2024-01-08
761689033,0,1,1744,61,698,18281,148758,1,1,1,0,0,0,2024-01-08
445023149,3,1,3254,27,798,1913,239561,0,1,2,1,2,0,2024-01-08
557621636,1,5,2754,39,778,1105,169287,0,1,1,1,3,0,2024-01-08
645478780,0,5,2613,38,825,11779,200211,1,2,0,0,1,0,2024-01-08
504616394,3,3,2300,86,795,39672,194120,0,0,2,0,3,0,2024-01-08
732448064,2,1,2307,34,581,37806,154278,0,0,1,1,2,1,2024-01-08
64639959,2,3,2150,63,718,1302,295701,0,2,0,0,0,0,2024-01-08
582942065,0,1,962,18,640,48391,272396,0,2,0,1,3,0,2024-01-08
415187287,3,1,3489,68,329,13515,17558,1,1,1,0,2,0,2024-01-08
330215112,2,1,2108,34,337,26356,91063,1,1,2,0,1,0,2024-01-08
428753152,2,1,2553,36,349,10899,78072,1,1,2,1,1,0,2024-01-08
638517842,2,3,2461,27,578,24322,184573,0,2,1,1,2,0,2024-01-08
221940747,3,5,1594,66,328,33621,109604,0,2,0,0,2,0,2024-01-08
418654136,3,1,990,77,757,12,295183,0,2,2,0,1,0,2024-01-08
753978841,1,1,3359,38,317,4769,61833,0,0,0,1,3,0,2024-01-08
830268538,4,3,1609,56,596,12815,43334,0,1,0,1,1,0,2024-01-08
657762368,0,3,2095,83,746,36496,80985,1,0,1,0,0,1,2024-01-08
388579464,1,1,1851,59,481,37556,224573,1,2,1,1,0,0,2024-01-08
356777584,0,3,1985,38,764,22073,68707,1,0,2,1,2,0,2024-01-08
321131810,4,5,2700,79,460,9403,26700,0,0,2,0,3,0,2024-01-08
596314627,1,1,1460,19,613,24748,106885,1,0,0,1,0,0,2024-01-08
714207483,0,5,2698,56,725,13835,39746,1,2,0,0,3,0,2024-01-08
914332826,1,5,2056,39,612,21119,287944,0,0,0,0,1,0,2024-01-08
790428816,0,3,3196,30,716,6885,97341,0,2,0,0,2,0,2024-01-08
603298720,4,3,1397,19,589,38504,49051,1,0,1,1,1,0,2024-01-08
230953658,4,3,2608,70,691,35693,158282,1,0,0,0,3,0,2024-01-08
218349734,2,5,3355,76,691,37906,25517,0,0,1,0,0,0,2024-01-08
640632507,0,5,1681,52,329,27976,232564,1,2,0,1,3,0,2024-01-08
717374358,2,5,2823,54,799,45300,124304,1,2,0,0,3,0,2024-01-08
654574887,4,1,1505,28,404,48785,193465,1,0,1,0,1,0,2024-01-08
244880566,2,5,1531,65,496,47089,7615,1,2,2,0,1,0,2024-01-08
794508440,3,3,1482,47,650,24549,218900,0,0,1,1,3,0,2024-01-08
623791529,4,5,1151,59,430,41543,190404,1,2,2,0,2,0,2024-01-08
784071403,4,5,2787,32,416,23215,261593,0,1,0,0,2,0,2024-01-08
636465227,3,1,1862,74,792,3999,88690,0,0,0,1,1,0,2024-01-08
816724112,0,5,3533,48,365,46150,133040,1,0,2,0,1,0,2024-01-08
81188100,2,5,1303,83,317,45344,104215,0,0,2,0,3,0,2024-01-08
473270670,4,3,2778,30,500,10725,232173,1,1,1,0,2,0,2024-01-08
471218549,2,1,2416,25,431,37014,43527,0,0,0,1,1,0,2024-01-08
507049205,4,1,3236,77,705,39307,93286,1,2,0,1,2,1,2024-01-08
837812409,4,1,1310,43,539,49617,206031,1,2,1,0,3,0,2024-01-08
864204749,4,1,3225,59,567,30961,149585,1,1,1,0,1,0,2024-01-08
28373103,1,3,1808,72,600,10606,243082,1,0,0,0,3,0,2024-01-08
774157122,4,1,2629,66,540,44969,80903,0,0,0,1,1,0,2024-01-08
190317541,3,3,3328,50,737,15559,270586,0,1,2,1,2,0,2024-01-08
953724254,4,1,1288,34,576,13649,125019,1,1,1,0,1,1,2024-01-08
21507169,4,1,1674,30,747,18447,278126,0,0,1,0,1,0,2024-01-08
2457311,2,3,2454,23,653,4031,268320,0,2,1,0,3,0,2024-01-08
252135088,2,1,3109,77,551,29819,244227,0,0,1,1,2,0,2024-01-08
715423233,4,1,1285,54,834,34550,127695,1,1,0,0,3,0,2024-01-08
784292160,0,1,1775,50,431,14637,231582,0,0,1,0,1,0,2024-01-08
100323459,0,1,1238,70,413,138,33312,0,0,0,0,0,0,2024-01-08
553207118,4,1,3511,18,306,16566,210249,1,0,2,0,0,0,2024-01-08
953118143,2,3,2200,50,608,1299,198605,1,0,0,1,3,0,2024-01-08
199178895,4,1,984,56,807,16573,91484,0,0,2,0,2,0,2024-01-08
596096315,3,5,1712,83,712,22327,74518,0,0,1,1,2,0,2024-01-08
744622553,4,1,1382,74,798,1986,118015,0,2,0,0,0,0,2024-01-08
69231468,2,1,999,77,817,46768,164900,0,0,0,0,1,0,2024-01-08
518590210,2,5,2486,39,588,40910,141282,1,2,1,0,1,0,2024-01-08
539567282,1,3,2068,90,603,36425,277800,1,2,0,0,1,0,2024-01-08
354078661,3,5,3440,25,707,17702,254019,1,2,0,1,2,0,2024-01-08
282442418,2,1,1228,86,357,17561,290667,1,2,1,0,3,0,2024-01-08
754777291,3,1,2682,38,778,40826,211151,0,1,0,1,3,0,2024-01-08
420824247,0,3,2718,88,672,13386,70218,0,2,1,0,0,0,2024-01-08
590117357,3,1,2682,28,788,39920,32648,1,2,2,0,2,0,2024-01-08
472574495,4,5,1286,85,397,41897,22687,0,1,0,0,1,0,2024-01-08
732788884,4,5,2106,74,846,19243,176028,0,2,2,0,3,0,2024-01-08
718742808,1,5,3592,30,714,38511,145084,1,2,2,1,1,0,2024-01-08
701728937,1,1,1565,54,739,2725,60389,1,0,0,1,2,0,2024-01-08
749968791,0,5,2123,47,749,25512,111303,0,0,1,0,2,1,2024-01-08
714860808,3,1,1860,41,533,38054,119534,0,2,1,0,2,1,2024-01-08
593943606,4,3,3543,54,518,2436,251799,0,2,1,0,1,1,2024-01-08
720426708,1,1,1361,34,624,16645,139824,1,1,0,1,3,1,2024-01-08
805582478,1,5,2534,25,374,396,40466,0,2,1,0,3,0,2024-01-08
665759345,0,1,2682,86,343,46741,218024,1,2,1,1,2,1,2024-01-08
