CLIENTNUM,Income_Category,No_of_product,Total_Trans_Amt,Total_Trans_Count,Credit Score,Outstanding Loans,Balance,PhoneService,InternetService,TechSupport,PaperlessBilling,PaymentMethod,Churned,Time
372022029,0,1,1124,12,784,25342,42717,1,2,0,0,2,0,2024-01-15
493954310,3,3,1869,43,552,16962,52424,0,1,1,0,3,0,2024-01-15
967327176,4,2,1849,43,521,20459,78034,0,1,0,1,1,0,2024-01-15
921768094,2,3,1713,42,452,41993,44441,0,0,2,1,0,0,2024-01-15
713823992,0,3,1704,47,457,17094,111971,1,0,1,0,1,0,2024-01-15
146673341,4,2,1305,16,397,24964,726,1,2,0,0,0,0,2024-01-15
157104638,1,3,679,37,709,48039,278903,0,0,0,1,2,0,2024-01-15
803186336,2,3,1308,50,420,15833,176194,0,1,1,1,3,0,2024-01-15
510302063,1,3,1343,50,478,6858,187474,0,1,0,0,0,0,2024-01-15
174186594,3,1,1691,25,720,11553,212115,0,1,0,0,3,0,2024-01-15
545130395,0,1,878,17,400,3472,218306,1,1,2,1,3,0,2024-01-15
135569048,1,2,1539,38,424,40218,271651,1,0,2,1,1,0,2024-01-15
128572399,4,2,1897,13,646,30494,206120,0,0,0,0,0,0,2024-01-15
104048602,4,1,1276,32,589,16389,114480,1,2,0,1,2,0,2024-01-15
764365702,3,1,1637,35,386,17946,51369,0,1,1,1,1,0,2024-01-15
420104254,1,3,1493,46,488,47180,58344,1,1,0,0,3,0,2024-01-15
452002923,4,3,1242,47,683,17565,187263,0,2,2,0,2,0,2024-01-15
715168983,3,2,953,19,637,26147,294625,1,2,0,0,1,0,2024-01-15
213077769,2,2,1020,48,490,48069,16488,1,1,1,1,0,0,2024-01-15
299476471,0,3,1035,31,526,45573,36261,0,2,0,1,3,0,2024-01-15
838883426,4,3,1171,36,467,6289,109034,0,2,2,0,0,0,2024-01-15
336156381,2,1,963,31,341,48281,188281,1,1,1,1,2,0,2024-01-15
318997159,4,1,690,24,767,19363,85372,0,0,1,1,1,0,2024-01-15
698562669,2,3,1031,37,779,16907,5519,1,2,1,0,0,0,2024-01-15
712113558,1,3,1916,37,466,28614,205849,0,1,2,1,1,0,2024-01-15
298578444,1,1,1859,26,531,19734,259790,1,1,2,0,3,0,2024-01-15
449865691,4,1,1645,13,776,34275,234245,1,1,0,0,0,0,2024-01-15
771502383,4,2,1017,31,355,3866,251023,0,1,2,1,0,0,2024-01-15
267755256,4,3,1616,44,517,32310,145805,1,0,1,1,3,0,2024-01-15
719632683,0,2,1435,50,797,8682,296903,1,1,1,0,0,0,2024-01-15
888422974,3,3,1659,36,413,41019,253345,1,0,1,1,3,0,2024-01-15
942043915,4,3,1031,13,411,9903,262943,0,2,1,0,2,0,2024-01-15
35949343,0,1,1835,10,527,23794,129088,1,0,0,0,3,0,2024-01-15
622373098,2,1,682,13,850,39210,131579,1,0,0,1,3,0,2024-01-15
436551038,2,3,1697,11,782,18916,213469,0,0,1,0,0,0,2024-01-15
319780160,2,2,524,14,511,1984,56686,0,1,2,0,3,0,2024-01-15
562657275,0,1,1721,40,375,41054,253797,0,1,2,0,2,0,2024-01-15
848777055,2,1,1800,20,583,27324,1904,1,2,1,0,0,0,2024-01-15
463162294,3,3,627,36,582,23951,178757,0,0,2,0,0,0,2024-01-15
36845634,1,3,611,27,788,14508,49464,1,2,0,1,2,0,2024-01-15
593780380,4,2,1059,49,382,41658,188342,1,0,2,0,2,0,2024-01-15
817067775,1,3,1462,28,625,293,284703,1,2,2,1,0,0,2024-01-15
504895013,2,3,1370,13,448,2710,242700,1,1,2,0,0,0,2024-01-15
429902093,3,1,975,49,814,44873,163551,1,2,2,0,3,0,2024-01-15
781436969,4,1,1702,24,398,35342,70176,0,1,2,0,0,0,2024-01-15
329592867,4,2,604,24,816,10614,283788,1,2,1,1,3,0,2024-01-15
840467080,4,1,1744,23,622,4606,279887,0,0,1,1,1,0,2024-01-15
761175326,1,3,716,20,589,21553,147439,0,2,1,1,3,0,2024-01-15
880256069,0,3,1235,32,774,25398,35531,0,0,0,0,0,1,2024-01-15
245707857,2,3,966,22,814,29712,120628,0,2,1,1,0,0,2024-01-15
983713092,3,2,1061,45,359,19318,118855,1,2,2,0,1,0,2024-01-15
691790355,2,3,1002,36,538,29581,263074,0,1,2,1,3,0,2024-01-15
69497574,0,1,1008,24,440,6441,253456,1,2,2,0,3,0,2024-01-15
902416227,2,1,1667,18,334,34956,124545,1,2,0,0,0,0,2024-01-15
491885997,0,3,717,34,818,13582,73469,0,1,0,1,0,0,2024-01-15
377063727,3,3,1353,16,737,44625,108058,1,0,1,0,2,0,2024-01-15
720907236,0,2,666,37,486,0,99942,1,2,0,0,0,0,2024-01-15
823515792,3,2,1331,43,586,14369,136491,1,2,0,1,3,0,2024-01-15
916773091,0,3,711,23,535,33385,237251,1,2,2,1,0,0,2024-01-15
608586727,4,2,794,10,850,44790,87042,1,0,1,0,3,0,2024-01-15
170881364,4,2,698,50,441,23357,62543,0,2,1,0,3,0,2024-01-15
718416858,4,3,980,31,744,6797,278840,1,0,0,0,1,0,2024-01-15
716075208,4,2,829,18,724,7686,83390,0,2,2,0,0,0,2024-01-15
743489617,1,3,733,13,724,26909,290920,0,1,0,0,0,1,2024-01-15
902952787,0,1,677,50,349,41471,296522,0,1,2,1,2,0,2024-01-15
985523833,2,1,1174,44,632,4134,132098,1,0,1,1,2,0,2024-01-15
160200623,2,3,1681,40,634,14169,257307,0,0,2,0,0,0,2024-01-15
699617336,2,3,600,48,692,26512,112227,1,2,2,1,2,0,2024-01-15
937484553,4,3,555,37,608,23875,9246,0,2,0,1,3,0,2024-01-15
555128472,0,2,960,25,304,3339,280728,0,1,2,1,0,0,2024-01-15
626247131,0,2,672,42,803,33955,13833,0,0,0,0,0,0,2024-01-15
758191911,4,3,1350,11,475,28125,227610,1,0,0,0,2,0,2024-01-15
771086208,4,2,1498,24,749,14455,254706,0,0,0,1,3,0,2024-01-15
49014031,2,2,1467,28,766,32801,153098,0,0,1,1,1,0,2024-01-15
342053192,4,3,1730,33,413,15538,211439,0,0,1,0,0,1,2024-01-15
794126758,4,1,1149,41,498,35201,267562,1,2,0,0,3,0,2024-01-15
558177576,0,3,1613,26,844,13689,183948,0,1,0,0,3,0,2024-01-15
819721871,1,3,1022,21,737,17247,14245,0,1,0,0,0,1,2024-01-15
25016116,1,2,690,44,568,49102,121843,1,0,0,1,1,0,2024-01-15
855229528,4,3,1697,34,347,17530,51406,0,2,2,0,3,0,2024-01-15
169297907,4,3,1129,32,444,25913,48607,0,1,2,1,2,0,2024-01-15
21681498,0,3,541,29,775,44462,154269,1,1,2,1,0,1,2024-01-15
245170941,2,1,1148,15,339,26605,141015,0,1,2,0,3,0,2024-01-15
654998393,4,3,1053,44,684,45481,273646,0,2,2,1,1,0,2024-01-15
740153031,1,2,1933,11,513,39418,297160,0,1,1,1,1,0,2024-01-15
780686358,2,1,794,50,318,25388,270768,0,0,0,1,2,1,2024-01-15
995837447,2,3,1074,15,616,34074,19962,1,1,1,1,0,1,2024-01-15
804820233,0,3,1317,39,348,41669,201537,0,1,2,0,3,0,2024-01-15
715098333,3,1,1595,35,672,24218,220662,0,0,2,1,1,0,2024-01-15
625076392,1,2,1267,13,717,25416,125710,1,1,1,1,1,0,2024-01-15
708510858,0,2,777,30,838,40623,180632,0,1,1,0,0,0,2024-01-15
72432566,1,3,1861,27,787,61,66072,1,2,1,0,1,0,2024-01-15
287353059,1,2,1631,39,463,42235,181581,0,0,2,1,1,1,2024-01-15
805678678,1,1,1562,25,846,49805,43083,0,0,2,0,1,0,2024-01-15
14195749,3,2,852,49,641,17560,64732,0,1,0,0,0,0,2024-01-15
849960951,0,2,1175,37,389,25497,13677,1,0,0,0,2,0,2024-01-15
894159381,3,3,572,19,448,15696,295261,1,0,1,0,0,0,2024-01-15
177613277,1,1,544,50,397,31279,264856,0,2,2,0,0,0,2024-01-15
409544503,3,2,1520,25,328,39068,253218,1,2,0,0,2,0,2024-01-15
785550131,2,1,721,31,516,36673,45506,1,1,1,1,3,0,2024-01-15
791242286,4,1,697,11,812,13691,216700,0,0,2,1,1,0,2024-01-15
209221361,1,2,1187,29,550,31268,1017,1,1,1,0,3,0,2024-01-15
468307147,2,3,1603,33,804,3608,173587,1,2,0,1,2,0,2024-01-15
676763614,0,1,1517,35,362,46086,14871,0,1,0,0,3,1,2024-01-15
344835859,1,3,1572,34,529,15112,296929,1,1,2,1,2,0,2024-01-15
808147510,0,1,979,16,372,41126,90254,1,1,0,0,1,0,2024-01-15
289730672,3,1,559,26,831,4866,32458,0,2,1,1,2,0,2024-01-15
603719548,2,1,1898,39,709,20242,258098,1,1,0,0,1,0,2024-01-15
533090069,3,1,669,48,330,18140,13600,0,1,1,0,1,0,2024-01-15
344027535,3,2,1511,35,450,46786,83166,0,0,2,1,2,0,2024-01-15
714548733,1,3,1700,28,614,17240,38558,1,2,1,0,0,0,2024-01-15
745062465,2,3,1284,36,341,31604,46396,1,0,0,1,1,0,2024-01-15
223436351,2,2,1397,21,315,41502,262562,1,0,1,0,1,0,2024-01-15
181522661,1,3,1060,12,465,11808,59787,0,0,0,1,3,0,2024-01-15
898187429,4,1,572,39,434,13333,146295,1,1,1,1,2,0,2024-01-15
264199779,2,3,1433,20,370,14647,126625,1,2,2,0,1,0,2024-01-15
597792675,2,2,1260,41,766,15503,29396,1,0,1,1,2,0,2024-01-15
684402374,1,2,1790,46,648,1651,55639,1,2,1,0,3,0,2024-01-15
406951672,0,2,1728,33,575,17419,35101,1,1,0,0,2,0,2024-01-15
824818965,3,3,1454,48,760,44186,52514,0,2,0,0,2,1,2024-01-15
297309932,4,1,1320,19,349,28610,59357,1,2,0,0,2,0,2024-01-15
45992135,2,2,1324,40,689,21762,134394,0,2,1,1,1,0,2024-01-15
925268671,2,2,1884,34,595,33059,152279,1,2,1,1,2,0,2024-01-15
671075914,4,1,1638,31,671,188,202670,0,0,0,1,1,0,2024-01-15
879571647,0,1,1633,19,695,37889,275478,0,0,1,1,3,0,2024-01-15
609922402,0,3,1811,27,312,14202,167246,1,0,2,0,1,0,2024-01-15
725139793,3,2,971,13,653,40364,248711,0,0,0,1,2,0,2024-01-15
367474488,4,1,1791,27,745,17167,81895,0,1,0,1,3,0,2024-01-15
232466204,1,1,1832,18,821,27697,76545,0,0,0,0,3,0,2024-01-15
557516511,3,2,1348,33,305,1056,118717,1,1,2,1,2,0,2024-01-15
252411858,2,2,1387,15,638,12642,3107,1,1,2,1,1,0,2024-01-15
721114458,1,2,1148,49,384,8987,201268,1,2,1,0,0,0,2024-01-15
378860613,2,3,1960,13,690,6948,159803,1,0,1,1,2,0,2024-01-15
2867123,0,3,932,21,555,10652,200335,1,2,1,0,0,0,2024-01-15
891082078,3,3,1326,48,487,11219,68932,0,1,1,0,3,0,2024-01-15
791518035,4,2,838,29,838,7385,254370,0,1,2,0,1,0,2024-01-15
460563801,4,1,1658,15,520,42865,98052,1,2,1,0,1,0,2024-01-15
713193165,2,1,754,34,655,9200,162903,0,2,0,1,1,0,2024-01-15
90850593,3,3,1919,11,773,46849,88115,1,0,1,0,3,0,2024-01-15
744740126,4,2,932,33,323,17905,116567,1,0,1,1,0,0,2024-01-15
240475471,2,3,1505,17,827,27037,243098,1,2,2,1,2,0,2024-01-15
943651504,2,3,832,23,393,1391,92570,0,1,2,0,0,0,2024-01-15
311286401,0,1,1601,39,850,39948,210432,0,2,1,0,3,0,2024-01-15
670726573,1,1,660,17,512,32564,142510,1,1,2,0,0,1,2024-01-15
666305659,0,1,1877,20,671,1096,204573,1,2,2,1,1,0,2024-01-15
883978647,4,1,1417,36,315,21745,224535,0,0,0,0,0,0,2024-01-15
784725333,4,3,600,34,411,26823,134667,0,0,0,1,2,0,2024-01-15
374641747,1,3,636,37,756,24847,256995,1,0,0,0,1,0,2024-01-15
318907364,3,2,1513,24,640,16561,279099,1,1,0,1,3,1,2024-01-15
756666944,0,3,1125,47,713,45834,134203,0,0,0,1,3,1,2024-01-15
799000008,4,1,507,37,451,44541,81870,1,0,1,0,3,0,2024-01-15
440059017,1,3,1127,34,394,37789,220951,0,2,1,1,2,0,2024-01-15
443469495,4,1,748,17,506,42149,203282,1,0,2,0,2,0,2024-01-15
710987086,1,2,1443,25,802,7918,253939,1,0,1,1,3,0,2024-01-15
634562461,2,3,1715,27,306,33307,198410,1,0,1,0,2,0,2024-01-15
653044514,4,3,549,17,491,19182,247193,0,0,1,1,0,0,2024-01-15
715954158,3,3,1803,36,464,8787,292208,0,1,0,0,0,0,2024-01-15
532902084,4,1,814,46,753,45656,20862,0,0,0,0,0,0,2024-01-15
556921142,4,3,1992,36,661,14296,241188,1,1,2,1,1,0,2024-01-15
337889779,2,3,696,16,550,32560,124163,0,1,0,0,3,0,2024-01-15
234927576,3,3,1546,47,384,32713,215058,1,1,2,0,1,0,2024-01-15
754972929,0,3,1980,38,689,13289,140405,0,1,0,1,1,0,2024-01-15
59770772,3,1,858,38,593,8987,212114,0,2,1,1,2,0,2024-01-15
399743588,1,3,874,27,700,2755,259468,1,1,1,0,2,0,2024-01-15
679808574,1,3,1544,39,669,7485,161885,1,2,1,0,0,1,2024-01-15
909745039,1,1,1821,21,471,41146,259900,0,2,1,0,0,0,2024-01-15
586722905,1,2,1819,45,728,13559,223548,0,1,2,1,3,0,2024-01-15
8813898,2,3,1310,43,526,34826,260733,1,2,1,1,2,0,2024-01-15
641324424,2,1,1689,39,476,23614,204097,1,1,0,0,2,0,2024-01-15
972195017,0,1,1650,39,629,25342,172408,1,1,0,1,1,0,2024-01-15
257993351,2,3,1441,42,493,21733,219354,0,0,1,0,2,1,2024-01-15
328029700,4,3,1284,13,568,15494,243333,0,0,2,0,0,0,2024-01-15
713910108,2,1,1021,11,396,13580,189794,1,1,0,1,2,0,2024-01-15
754037855,4,1,1351,40,542,31876,179198,0,2,1,1,3,0,2024-01-15
712161858,3,2,1198,27,755,26376,258427,0,0,1,1,0,0,2024-01-15
711311883,2,3,1457,20,552,6527,173529,0,2,1,0,0,0,2024-01-15
72228671,4,3,1613,35,493,25575,147368,0,1,1,0,2,0,2024-01-15
833672867,3,3,1846,32,722,10740,294100,1,0,2,1,3,0,2024-01-15
325157434,2,3,556,41,657,21223,268606,0,1,2,0,3,0,2024-01-15
928755026,4,1,829,15,629,14919,80422,0,1,0,1,1,0,2024-01-15
646642727,2,3,1410,41,430,18153,63892,1,2,2,1,2,0,2024-01-15
170480621,3,1,990,37,530,12362,210154,1,2,0,1,0,0,2024-01-15
987617644,3,3,828,46,765,798,14933,1,0,1,1,3,0,2024-01-15
890961973,4,2,1623,20,360,43491,297666,0,0,1,1,1,0,2024-01-15
902113516,0,1,1799,11,770,33886,237116,0,2,2,1,0,0,2024-01-15
715455708,2,1,1035,33,834,4731,154752,1,1,1,1,1,0,2024-01-15
336379585,1,3,1165,38,402,28413,185979,1,2,0,1,3,0,2024-01-15
727113785,2,1,628,12,300,27220,244394,1,0,2,0,0,0,2024-01-15
526481748,1,2,1136,45,703,1538,59584,0,2,2,1,1,0,2024-01-15
771066693,4,2,1613,18,528,44692,294083,0,2,1,0,2,1,2024-01-15
720152058,3,1,1660,12,587,16234,58327,1,1,2,1,3,0,2024-01-15
682131054,3,3,1570,42,619,19352,188157,1,1,2,1,1,1,2024-01-15
358381516,1,3,1953,21,809,19985,149271,1,2,0,0,0,0,2024-01-15
653892315,2,2,1354,13,620,43626,186457,1,1,1,1,3,0,2024-01-15
750656846,4,1,608,35,470,3258,69664,1,0,0,1,3,0,2024-01-15
696575750,2,2,1967,26,318,9584,245902,0,1,0,0,1,0,2024-01-15
173079195,3,2,1379,10,740,35514,286472,1,2,0,1,2,1,2024-01-15
246707729,1,3,1097,14,706,10826,172481,1,1,1,1,2,0,2024-01-15
501546148,2,1,773,24,633,9244,31072,0,2,0,0,1,0,2024-01-15
502466199,4,2,1251,16,738,31880,121926,0,0,2,0,0,0,2024-01-15
797707345,2,2,1010,10,406,37360,143380,1,0,0,1,1,0,2024-01-15
813925285,3,2,824,38,823,19173,109336,0,0,2,0,2,0,2024-01-15
338144842,0,3,629,31,635,24374,84562,0,2,1,0,3,0,2024-01-15
461001755,4,3,953,33,531,24493,274812,1,1,2,0,0,0,2024-01-15
939903517,2,3,564,33,382,44863,38432,1,1,2,1,3,0,2024-01-15
860870688,0,1,1232,47,602,3498,100556,0,0,1,1,3,0,2024-01-15
56060763,2,2,1580,10,828,19181,270399,1,0,0,1,3,0,2024-01-15
27701880,1,1,801,13,744,34693,4970,1,1,1,1,1,0,2024-01-15
795053500,2,1,1004,49,522,6875,254570,0,1,1,1,1,0,2024-01-15
490121206,4,1,1852,34,750,22239,232828,0,0,1,0,1,0,2024-01-15
311367287,1,3,1980,38,365,18627,161309,1,1,2,0,1,0,2024-01-15
211456284,0,2,1668,47,665,4679,106351,1,1,0,1,1,0,2024-01-15
952925617,4,3,1199,42,692,8999,113185,0,1,1,1,0,0,2024-01-15
881571229,1,2,586,22,801,1410,81321,1,0,0,0,2,0,2024-01-15
337009284,4,2,1237,43,700,26621,258877,0,0,0,0,1,0,2024-01-15
421470215,2,2,1351,26,530,41056,196401,1,0,1,1,0,1,2024-01-15
670401389,3,3,1162,38,587,32991,184853,1,2,1,1,2,0,2024-01-15
360625260,2,1,1765,14,549,42520,195582,1,0,1,0,0,0,2024-01-15
752638890,2,2,867,24,572,9787,84020,0,1,2,0,2,0,2024-01-15
164301893,3,3,1190,44,621,26760,22829,1,2,2,1,3,0,2024-01-15
238798986,3,1,1722,43,494,39866,183890,1,0,1,0,1,0,2024-01-15
899959895,1,2,1315,50,509,4018,190879,1,2,1,1,0,0,2024-01-15
321652124,1,1,618,46,678,15969,8256,0,0,0,1,1,0,2024-01-15
714181008,1,1,1704,45,751,8526,82166,0,2,0,0,2,0,2024-01-15
621659366,1,2,568,45,342,42452,10967,0,0,2,0,1,0,2024-01-15
284229385,0,2,620,12,315,31015,97996,0,2,1,1,2,0,2024-01-15
805596822,3,3,1093,28,580,41089,164693,0,0,2,1,3,0,2024-01-15
440898411,2,2,1395,27,514,49704,242325,0,2,1,0,2,0,2024-01-15
568253242,2,3,1401,38,376,48116,67741,0,1,1,0,2,0,2024-01-15
766550808,2,3,905,10,617,36422,22254,1,1,1,1,3,0,2024-01-15
183502294,3,2,891,46,743,427,100994,1,1,2,1,2,0,2024-01-15
799819603,3,1,772,10,367,19770,109318,0,1,0,0,1,0,2024-01-15
886153681,0,2,518,44,598,33514,297152,0,2,2,0,0,0,2024-01-15
431722263,1,3,1324,40,785,24960,280496,1,2,1,0,2,0,2024-01-15
822068583,0,1,1540,50,536,38385,38582,0,2,2,1,0,0,2024-01-15
590492596,3,3,1036,25,704,10067,221415,0,1,0,1,0,0,2024-01-15
679858724,1,3,1353,24,557,6838,33742,1,2,0,1,2,0,2024-01-15
793608258,4,1,2016,45,560,7291,298119,0,1,0,0,3,0,2024-01-15
281401458,1,1,1959,43,308,37376,128924,1,0,1,0,3,0,2024-01-15
871364696,2,2,1129,22,794,39796,188497,1,2,2,1,0,0,2024-01-15
821362443,3,3,641,26,668,43461,52703,0,0,1,1,0,1,2024-01-15
932182398,2,1,1807,19,685,26807,160800,1,0,0,1,2,0,2024-01-15
542999945,0,2,1363,27,485,44661,256777,0,1,1,1,1,0,2024-01-15
685037665,1,2,1723,30,626,32649,49323,0,2,1,1,2,0,2024-01-15
847461652,1,2,980,31,365,33163,87836,1,1,1,1,1,0,2024-01-15
714948858,1,2,879,26,811,18142,73278,1,1,2,0,0,0,2024-01-15
216633055,0,2,1170,47,825,35203,100355,0,0,2,0,2,0,2024-01-15
18692560,4,3,638,33,681,7374,23080,0,0,0,0,3,0,2024-01-15
794567133,3,2,1835,46,802,39437,233026,0,2,0,1,1,0,2024-01-15
396521244,3,1,1529,28,603,25721,15524,1,2,1,0,2,0,2024-01-15
21529618,4,2,1683,45,726,21242,89911,0,0,1,1,3,0,2024-01-15
837929973,1,3,717,20,789,22475,225760,1,0,1,0,1,0,2024-01-15
721326428,0,3,906,31,749,33666,294405,0,2,0,0,2,0,2024-01-15
138123172,1,3,1398,21,826,33861,109025,1,0,1,1,1,0,2024-01-15
838889276,1,1,1186,43,449,45746,154462,1,0,0,1,2,1,2024-01-15
838490455,3,2,1160,14,415,26800,131780,1,2,1,1,3,1,2024-01-15
459920792,1,1,1577,22,829,9650,1536,0,1,1,1,3,0,2024-01-15
713572683,4,1,911,22,557,5669,180333,1,0,1,0,0,0,2024-01-15
720018330,4,1,1200,24,328,4245,47025,0,2,1,0,1,0,2024-01-15
451733930,0,3,1013,28,696,45008,98918,1,2,0,1,1,0,2024-01-15
471525613,4,2,884,33,344,39467,76435,0,2,2,1,2,1,2024-01-15
884196249,1,1,1628,17,760,31548,273793,0,2,1,0,2,0,2024-01-15
438192581,0,3,1349,49,800,9598,287712,1,0,1,1,1,0,2024-01-15
107766406,1,2,1430,22,420,35784,280212,0,0,0,0,2,0,2024-01-15
161836626,4,3,1309,10,573,39897,55609,1,2,1,1,2,0,2024-01-15
689146568,4,1,1319,32,704,39110,105408,1,0,1,0,2,0,2024-01-15
504812140,0,3,1443,19,367,32781,104705,1,0,1,0,3,0,2024-01-15
681388311,4,1,1402,10,678,44896,280719,0,0,0,1,0,0,2024-01-15
257309335,3,3,1775,14,432,15644,190971,0,1,1,1,2,0,2024-01-15
720303933,1,2,1893,22,324,9979,175254,0,1,2,0,1,0,2024-01-15
704108063,1,2,1478,50,399,22955,154351,1,1,2,0,1,0,2024-01-15
667174937,1,3,1204,37,783,49922,54324,0,2,1,1,1,0,2024-01-15
918886873,3,2,1000,47,538,25653,242179,1,1,2,1,0,0,2024-01-15
297703989,0,2,1027,28,634,8465,226635,0,1,0,0,3,0,2024-01-15
109447771,3,1,1261,25,728,13054,79541,1,1,1,1,1,0,2024-01-15
720148983,1,3,1515,45,806,6366,19710,1,2,1,0,1,1,2024-01-15
585025392,0,1,1513,26,559,22139,237804,1,2,0,1,1,0,2024-01-15
71487422,0,1,1491,14,718,39944,135317,1,2,1,0,3,0,2024-01-15
778966561,3,3,878,46,311,44909,268008,1,2,1,1,1,1,2024-01-15
669775273,4,1,1255,20,748,24481,121461,0,1,1,1,2,0,2024-01-15
469455781,4,2,1095,38,588,48381,254697,0,2,2,1,0,0,2024-01-15
127946615,3,3,1636,24,559,36310,134762,0,2,1,0,2,0,2024-01-15
326505879,4,1,1911,35,311,28962,237743,1,2,0,0,0,0,2024-01-15
537972401,0,3,804,13,684,49807,248176,0,2,1,0,2,0,2024-01-15
155702,3,1,804,37,751,28040,52601,0,1,2,0,0,1,2024-01-15
268981082,3,1,646,17,671,43756,163962,0,2,1,0,0,0,2024-01-15
349453733,4,2,613,12,739,8144,90171,0,2,0,1,1,0,2024-01-15
538614630,0,3,672,37,324,2716,228580,1,1,1,1,3,0,2024-01-15
674316515,4,1,1243,11,612,12542,285153,1,1,0,0,1,1,2024-01-15
696011154,3,2,521,50,713,45846,44354,1,2,1,0,0,0,2024-01-15
245609519,4,1,1132,26,523,19779,84122,1,1,1,0,3,0,2024-01-15
437289091,2,3,1112,10,534,11862,129943,1,1,1,0,3,0,2024-01-15
662077416,4,1,1352,16,397,27967,53462,1,0,2,0,0,0,2024-01-15
64671,0,3,1969,37,412,49159,274261,1,2,0,1,0,0,2024-01-15
958966933,2,1,1968,18,533,43936,74175,0,1,2,1,0,0,2024-01-15
969346849,2,3,1732,10,840,2828,101164,0,2,0,0,3,1,2024-01-15
683844760,2,3,1163,11,444,9106,263679,0,2,0,1,2,0,2024-01-15
788737083,1,2,1362,10,310,26782,139137,1,2,2,1,1,0,2024-01-15
330241329,3,1,1131,21,455,2902,54443,0,2,2,0,2,0,2024-01-15
598520093,3,1,1627,43,661,13712,72617,1,2,1,1,2,0,2024-01-15
268919226,0,2,603,32,735,6749,43294,1,0,0,0,1,1,2024-01-15
17266636,1,2,1100,11,669,38918,279476,1,1,1,0,1,0,2024-01-15
562439654,3,1,1807,19,807,34274,124781,1,2,1,1,3,1,2024-01-15
11364313,2,1,982,24,521,26800,121151,0,2,0,0,0,0,2024-01-15
796903083,0,2,992,35,380,30643,136388,0,1,0,1,3,1,2024-01-15
880264239,1,3,1725,12,846,2096,255850,1,0,2,0,0,0,2024-01-15
356136225,2,2,738,37,498,10102,91208,1,1,0,0,3,0,2024-01-15
484007224,0,2,1619,41,566,37032,122124,0,0,0,1,1,0,2024-01-15
456090696,4,3,1647,43,689,17407,118261,1,2,2,0,0,0,2024-01-15
316791033,4,1,1002,19,575,27041,61893,1,2,2,0,3,0,2024-01-15
266156960,3,3,1127,43,321,8840,224794,0,1,0,0,0,0,2024-01-15
714408933,2,3,1568,15,443,46310,219462,1,0,2,0,3,0,2024-01-15
29781336,4,2,1853,17,364,34995,287236,0,2,2,1,0,0,2024-01-15
24129263,2,1,1903,49,718,34984,227520,0,2,0,0,0,0,2024-01-15
443781502,0,2,1954,41,347,16103,7607,1,0,0,0,2,0,2024-01-15
427439465,0,3,921,43,719,30565,111593,1,1,2,1,3,0,2024-01-15
601962776,0,1,1183,50,605,10217,191502,1,1,0,0,3,0,2024-01-15
734129667,4,2,1366,38,588,41792,150146,0,2,2,0,0,0,2024-01-15
130226031,2,1,578,23,475,48979,192071,0,2,2,0,1,0,2024-01-15
711205758,4,2,1310,15,562,6578,266727,0,1,2,1,0,1,2024-01-15
692378051,4,1,892,49,528,39092,163043,1,0,0,0,3,0,2024-01-15
897349870,4,3,811,34,750,20757,173670,0,2,0,1,2,0,2024-01-15
953412614,1,2,1705,24,366,10657,272998,0,1,2,1,1,0,2024-01-15
950794713,1,1,1133,24,573,29041,28845,1,1,1,0,1,0,2024-01-15
537233620,4,2,1860,45,517,24867,21083,1,2,2,0,1,0,2024-01-15
788747358,2,1,1589,29,505,20111,207133,0,0,1,1,0,0,2024-01-15
169532685,0,2,805,48,758,49561,70249,1,1,0,0,0,0,2024-01-15
719371646,3,3,600,16,553,8142,75511,0,0,2,0,0,0,2024-01-15
823029752,4,2,544,28,538,2994,56283,0,1,0,0,0,0,2024-01-15
812370148,3,1,1852,34,330,8118,80238,1,0,0,1,0,0,2024-01-15
333003951,1,3,1764,17,373,44605,114153,1,1,0,1,0,0,2024-01-15
714665733,3,3,573,48,469,7045,88525,0,1,1,0,3,0,2024-01-15
283729159,3,1,1643,21,325,39207,142770,1,1,1,0,0,0,2024-01-15
446722855,2,2,1498,49,442,16648,92568,0,2,0,1,3,0,2024-01-15
523487718,2,2,1227,35,844,17388,280894,1,0,0,1,2,0,2024-01-15
259770253,3,1,800,44,751,35956,174522,1,2,2,0,3,0,2024-01-15
199641348,0,3,1878,27,707,41567,244097,0,2,1,0,2,0,2024-01-15
162982287,3,3,1828,30,736,10726,78741,1,1,0,1,1,1,2024-01-15
336906728,4,3,596,13,659,31935,117060,1,1,2,0,0,0,2024-01-15
420095333,2,1,1830,43,385,23427,147236,0,0,1,0,1,0,2024-01-15
6616320,0,2,548,30,837,33044,282520,1,2,0,1,0,1,2024-01-15
379995389,0,3,603,36,456,46336,50994,1,2,1,0,2,0,2024-01-15
524616021,4,1,669,36,385,27633,257062,0,1,0,0,2,0,2024-01-15
519910158,1,3,562,38,549,1001,58052,0,0,2,0,2,0,2024-01-15
820136516,4,3,1241,31,309,47528,117732,1,0,2,1,2,0,2024-01-15
771176763,3,2,1061,42,783,25672,223418,0,1,0,1,3,1,2024-01-15
508922257,3,1,1922,44,468,46661,232296,1,1,1,1,1,0,2024-01-15
113091903,4,2,1454,47,781,9082,186374,1,1,0,1,2,0,2024-01-15
785274285,1,2,755,31,730,40276,197634,0,2,0,1,2,0,2024-01-15
772540275,3,2,1599,30,527,6735,58632,0,1,1,1,3,0,2024-01-15
