CLIENTNUM,Savings,Duration_of_Contact,Num_of_Contacts_Made,Last_Contacted,Outcome
990039648,478151.13,142,34,500,0
657839940,94352.67,303,63,298,1
38101369,0.0,1053,7,215,0
925390304,665567.77,1029,5,592,1
958731667,410104.81,189,27,43,1
904253680,1095316.84,1495,39,94,0
399564033,388261.05,1957,51,325,1
284837354,64835.59,162,50,345,1
290281105,659006.6,1407,26,3,1
410636389,320619.1,559,41,850,0
873536174,316279.08,361,34,683,0
799976009,99469.36,1017,5,504,0
81299936,352661.05,696,25,72,1
767317442,254628.95,178,8,63,0
313856304,548217.19,292,13,282,0
20326330,475208.41,7,35,56,0
18795514,694603.25,742,5,592,1
743960885,0.0,1721,33,686,1
657014277,0.0,263,6,79,1
378522706,308184.85,622,51,476,0
225563885,600941.51,1102,18,371,1
968957211,283993.81,1199,55,385,1
191813344,786414.37,846,10,360,1
530155143,0.0,570,11,22,0
896476947,351270.9,27,6,91,1
412917119,0.0,408,33,476,0
943279103,137226.25,202,10,397,1
653041890,188223.43,696,16,224,1
668134420,144816.82,475,23,71,0
685194033,0.0,1534,34,670,1
229610400,149335.73,692,43,426,0
208216713,39837.08,805,13,460,1
390800555,134784.35,977,22,589,1
295119414,101035.83,463,17,54,1
949895811,349346.98,1548,31,457,1
588344080,322641.89,794,19,315,1
239829735,0.0,545,35,91,1
102092529,41739.38,338,26,88,0
216843532,1160030.0,1112,18,17,0
975597252,78227.89,1871,37,263,0
673320125,579549.51,182,11,420,1
730188742,0.0,1196,51,377,1
198307858,254667.79,1096,17,63,1
594953528,568505.77,59,4,80,0
644408753,99580.37,10,25,153,1
144846453,589201.37,1230,21,228,0
571173429,196749.35,271,27,535,0
4611509,0.0,755,44,86,1
732274672,14559.84,1051,9,553,1
106207496,301226.03,1817,34,289,1
350876399,415732.74,1012,46,104,0
738588290,0.0,648,13,50,0
251930140,826075.16,220,33,495,0
749304748,23203.56,379,10,181,0
21903883,214892.66,757,31,201,1
75001046,641596.79,399,44,424,0
887607769,584945.49,940,38,125,1
400843260,186451.26,670,35,82,1
52935463,328914.41,361,17,557,0
737676619,114534.51,951,63,188,0
458435647,720451.42,697,46,226,0
282941438,781446.85,63,6,450,1
318504587,153343.21,563,1,274,1
958688101,210596.41,1600,1,561,0
777286915,135724.61,2330,3,260,0
857964345,606343.34,1368,37,168,1
115978210,515790.96,1084,1,239,0
71636450,0.0,1193,26,310,0
124354863,0.0,878,58,394,0
670178099,299906.65,435,2,651,1
158847259,551252.55,156,58,745,0
926042104,460248.31,918,30,25,0
945811853,489477.86,1331,4,234,0
738730478,245468.33,677,37,345,1
339124328,351150.86,125,15,306,0
467213600,211271.7,259,11,369,0
198721538,255833.07,879,5,3,0
274191156,97213.16,308,5,528,0
262740075,0.0,691,35,347,0
792557375,33946.12,1015,24,592,1
902343123,135945.41,577,63,308,1
667971182,0.0,895,18,771,1
267690320,0.0,245,4,838,1
228220782,56238.7,3422,13,227,0
768097830,914522.8,1044,29,56,1
118772758,266537.49,1980,9,333,1
38905437,232391.12,1336,22,379,1
587501253,700997.03,159,33,300,1
460730054,343797.65,358,19,209,0
702000743,862649.18,1148,55,420,0
243539958,90077.79,1269,29,412,1
735596187,197559.46,449,43,55,0
498548972,93393.73,198,34,48,1
13735323,124067.97,158,6,256,0
682196860,218740.75,1104,5,309,1
601912779,963549.33,441,17,21,0
496759817,223840.82,1691,20,277,0
720835418,196900.65,1871,27,106,0
828176802,130222.38,795,8,562,0
891064795,35573.81,1334,50,536,0
873756400,0.0,1000,32,452,0
934286701,120904.67,542,11,508,1
230325533,468553.36,232,30,157,1
928191180,85376.4,289,39,410,1
875278738,255850.72,79,4,212,0
141770554,539020.95,235,28,275,0
478527371,0.0,475,17,195,1
580107641,0.0,156,20,351,0
718821879,87389.21,1052,24,275,1
990476756,45320.92,807,26,503,0
119948802,224762.74,1381,23,426,1
127921164,419762.75,907,32,520,1
520785042,210710.25,1677,13,452,1
494102205,641694.62,1282,41,204,1
428800535,353347.54,1508,39,52,0
171840488,315435.83,696,39,310,1
743189634,326826.0,251,14,542,1
771848358,250264.65,730,58,229,1
558994694,240342.77,1058,1,62,0
725790255,145285.24,578,7,47,0
691742758,381039.3,1186,30,227,0
694281298,0.0,716,39,232,1
532414553,496349.64,1057,26,198,0
508325222,766874.92,1461,4,511,0
680688347,6192.25,799,28,396,0
590587669,341492.03,620,5,490,0
173341782,220836.13,1153,30,332,0
868862723,467751.38,1249,7,352,1
502524069,1054082.68,816,58,111,0
470413866,0.0,102,29,463,1
208684034,0.0,465,16,219,0
73984780,79328.28,1275,34,81,0
153651611,259989.1,484,55,15,0
811477238,0.0,200,26,804,1
11955424,0.0,1720,19,656,1
857056045,476062.82,724,51,40,0
3083214,263980.06,1013,21,430,0
919699437,109033.66,955,7,233,0
37449337,69853.31,1017,15,670,0
231384927,0.0,146,31,67,1
776186254,162273.43,585,39,116,1
923053219,282301.14,1125,23,543,1
364532958,158981.37,1137,29,180,0
187738882,424860.43,14,24,36,1
62620724,246179.49,355,41,284,1
751214555,271250.23,679,24,207,1
258741763,256809.46,44,55,192,0
233522723,153541.8,497,43,520,0
309621699,139169.4,693,15,271,1
817119565,427697.04,567,6,133,1
587627753,202128.46,529,18,309,0
969182104,190920.7,920,50,350,0
557444233,238236.18,889,14,29,0
399479903,99894.5,676,6,44,0
636236940,1582398.29,539,51,58,0
763949759,126324.08,69,6,19,1
631616357,990392.49,157,24,476,0
805682826,171818.09,147,25,322,1
113392330,341108.37,324,30,15,1
433092410,99994.85,760,26,181,0
543683900,201350.89,382,38,776,0
234332380,480488.55,261,15,458,1
354347283,649091.43,690,33,808,0
689674832,0.0,865,58,86,1
55197922,770903.78,1063,22,184,1
510155107,0.0,873,63,555,0
590457024,89601.44,493,9,46,1
631539389,0.0,1222,19,320,1
888618745,0.0,570,13,231,0
289403801,0.0,106,3,306,0
589023255,84290.99,468,1,460,0
142377489,573182.13,451,34,480,1
358269784,723903.06,1721,22,152,1
737325955,0.0,1080,3,228,1
107379405,87345.71,1127,10,192,1
623431082,0.0,353,17,279,1
336959046,379074.08,1120,63,455,0
613097651,0.0,34,24,206,0
149198003,623576.98,1065,27,347,0
590935438,90012.65,1259,3,477,1
478258255,243344.85,128,26,214,1
501599637,977883.76,1042,46,553,0
651376406,203198.65,997,27,233,1
87027913,749898.98,1282,55,148,0
864933017,500388.7,94,4,103,0
820647949,475596.71,923,16,15,1
193822116,511182.02,803,11,587,0
380589392,0.0,461,51,50,0
12240041,0.0,767,27,282,1
488034518,0.0,790,34,127,0
278353375,218996.92,2516,6,20,0
17177723,61219.78,84,44,155,1
605161442,471438.88,2231,55,655,0
595246297,1649825.76,1008,1,667,1
363131034,187746.18,775,50,162,1
398467208,265272.71,454,33,427,0
782656924,412122.3,651,3,172,0
629477467,404231.05,1231,41,30,1
446485096,336233.03,511,35,281,0
340158113,1045744.04,877,14,368,0
247407911,689615.31,1017,3,160,1
298932620,141431.17,1357,26,27,0
247624148,1935511.75,176,22,826,1
795452442,551598.59,194,30,244,0
310506404,92638.93,382,39,336,1
455874528,363864.44,35,37,356,0
631855221,107510.56,247,14,329,1
298392868,0.0,772,4,50,0
959818526,58113.22,1271,27,431,0
747995182,57057.73,800,3,152,1
55713547,88915.9,1038,31,436,1
440574602,82686.22,1245,23,459,0
700236016,526562.62,196,44,589,1
509948096,422120.19,229,46,385,1
234173514,556598.4,834,22,216,1
185534628,311943.38,1225,11,59,0
924397684,1118837.66,859,27,288,1
418489381,38971.69,385,30,244,0
424035513,107869.21,505,35,96,0
746733435,88424.22,682,32,355,1
925956751,255843.99,514,58,115,1
768486640,137170.34,471,35,83,0
369196134,289482.78,803,18,416,1
403245477,0.0,1329,8,446,1
926500076,30307.46,524,2,196,0
754519648,32625.87,613,20,690,1
252320868,219719.22,1184,21,54,0
13099318,695991.96,1149,50,399,0
481101106,232710.0,233,39,166,1
732498468,90293.68,1966,26,562,0
77855252,880136.38,1152,41,449,1
621750979,94290.0,804,6,22,1
444743641,134505.07,692,27,367,1
598160015,37653.46,1330,9,290,0
332093262,463683.98,1554,35,104,1
99633694,400518.39,1240,3,791,1
757512681,445671.28,73,38,258,0
363427746,0.0,1047,37,366,1
736157317,157330.97,1437,7,39,1
98742434,487591.67,210,26,117,0
820764744,865092.54,559,19,68,1
639213116,0.0,725,1,314,1
859503546,170254.42,768,35,290,1
117803493,0.0,680,25,383,1
191540482,128983.28,1613,33,195,0
921081311,0.0,833,41,193,0
901805070,733115.89,1049,6,314,0
382419774,194532.16,750,63,221,1
323458957,505213.44,686,6,180,1
188391271,181708.83,926,4,222,0
803415381,134220.87,181,51,461,0
12104377,184738.92,549,20,154,0
220861837,2222386.43,1370,31,376,0
367400599,94590.36,1139,34,808,0
952417909,58400.41,179,18,305,0
178116412,148125.55,703,23,805,1
556070486,0.0,986,30,670,1
519939118,486806.26,668,15,342,1
550845997,58757.49,1105,37,557,0
861839064,117999.32,1039,55,350,1
933067855,50591.68,128,16,183,1
24049805,330095.47,444,33,626,1
181546947,184784.06,554,4,226,0
957435722,85637.61,470,36,143,1
99114536,111304.45,1623,63,136,0
172156838,669101.19,1108,1,655,0
517742472,596797.59,557,11,172,1
207373357,68892.57,226,21,415,1
867289775,54370.78,477,13,457,1
507023921,355424.74,1441,50,46,1
474308851,357357.68,1576,26,236,1
115092555,80346.23,582,31,386,0
105384563,228455.87,1970,51,267,0
62576650,418046.86,1395,17,439,0
435425163,176227.3,1397,37,259,1
848463663,745283.2,589,34,176,0
793129975,25829.79,266,63,134,1
230752736,0.0,1068,12,256,0
936431716,764577.77,523,14,379,1
319134872,323955.84,50,28,146,1
857224981,0.0,1246,7,435,0
13009950,206014.75,745,31,550,0
367962276,451061.15,1310,38,437,1
477919274,661005.7,1173,25,392,0
662546807,180902.96,26,43,842,0
146624584,103742.12,578,29,265,0
142839711,398411.19,1261,23,185,1
889738614,22260.26,878,24,466,1
444935415,135814.04,468,13,514,1
899987648,0.0,535,23,317,1
508004527,0.0,387,16,370,1
44655515,0.0,38,14,79,0
441005139,633792.69,1217,15,45,0
457069709,0.0,352,58,420,0
757408589,0.0,330,33,365,0
632801557,74670.58,1033,1,263,1
763716628,107075.07,247,31,230,0
625437596,131338.07,704,29,411,1
279893980,0.0,225,2,317,1
218972219,561423.14,1369,24,544,1
404730603,322695.04,1635,2,238,1
115347379,219944.33,72,32,541,0
249688091,144138.52,1,29,511,0
399782640,455818.04,1089,37,465,1
24065298,0.0,790,24,57,1
852451531,0.0,1179,20,336,1
23504187,0.0,1048,26,341,1
790229050,0.0,1067,14,234,1
862428001,945973.6,573,46,756,0
203065362,0.0,1344,28,245,0
546743999,502442.38,1249,20,181,0
112623877,219319.13,402,22,42,1
44710917,492637.04,1018,31,439,0
48290169,188715.05,583,32,31,0
725854202,113855.99,165,58,264,1
303145599,58036.25,1136,23,61,0
883693022,0.0,744,10,395,0
552089339,248282.09,1502,4,417,0
501914164,654565.1,1306,34,515,0
487149256,864461.6,926,39,124,1
295273506,32180.29,990,58,140,0
618225464,76186.67,1232,6,415,1
536565665,375658.35,202,21,81,0
94672849,946646.96,1000,37,101,1
883869077,126125.19,1499,12,667,0
878867406,0.0,981,6,778,1
207508973,13003.1,414,28,450,0
656911087,497592.42,788,7,592,0
115286843,89539.93,630,58,78,0
495202743,272472.41,701,16,197,0
959075394,0.0,703,11,293,0
518634169,465205.99,1008,23,782,0
421983290,0.0,372,15,359,1
178018673,108495.79,64,19,366,1
372317965,341868.52,1600,9,86,1
229112604,80855.48,1243,26,332,0
790008719,946721.89,210,28,45,0
133854227,223224.49,600,20,524,0
267040740,554489.45,33,44,339,0
923930438,0.0,166,55,30,1
416458120,756483.69,1580,6,122,1
190491180,279402.29,1381,33,365,0
572552521,649178.8,755,35,337,1
708377697,152574.29,728,5,66,0
811585832,327088.8,1302,55,267,1
143794683,139538.17,281,7,167,0
234887587,105696.0,1869,46,232,0
751673112,267165.86,1051,25,239,0
801578013,0.0,1089,30,561,1
327606409,13105.55,2187,63,452,0
704976802,0.0,671,44,271,1
176976191,111691.24,1486,9,434,1
602879006,0.0,1330,51,166,0
861504278,263108.22,678,9,345,0
97624723,445528.89,473,28,250,1
360919811,269976.11,170,31,430,0
626926754,663137.49,1792,44,279,1
203276538,1033833.16,1261,2,562,0
649433067,161746.36,2635,36,267,0
951613820,0.0,683,27,60,0
459289615,13375.89,1094,43,110,0
916520214,262056.72,843,39,578,1
290794469,20467.48,57,23,557,0
793813679,132662.18,677,37,407,1
255370160,145826.35,1975,16,390,1
564451653,258004.97,1462,31,562,0
386312928,130723.83,2453,9,53,0
169520321,666133.83,1966,37,67,0
810737358,0.0,874,3,216,0
229786197,0.0,1192,51,201,1
882585906,8129.06,1129,29,185,1
335568983,237875.27,3094,41,391,0
916896879,11624.02,1020,9,323,0
139967709,590646.1,1805,32,51,0
324878048,101110.33,2129,7,323,0
105479460,283892.9,13,14,316,0
950553006,292966.88,449,29,477,0
813735371,0.0,405,38,386,1
64138588,218311.37,612,12,187,1
407837684,0.0,1213,46,8,1
962667388,553542.19,1140,44,208,1
369879866,484025.01,1581,50,791,0
123723927,1012481.55,1555,19,88,1
136430696,95554.31,1261,39,70,0
336983948,0.0,683,8,500,1
134702971,791325.25,1109,17,334,0
957155106,0.0,598,11,252,1
120272395,264775.64,579,38,81,0
668192616,25214.54,788,23,198,0
343101745,0.0,913,17,124,0
11985677,176310.53,539,37,39,1
461699995,514661.07,210,38,163,0
979581073,247408.89,491,19,334,0
763018742,99509.12,1206,16,399,0
99789843,453793.27,603,58,243,1
217164775,1981713.01,2,28,504,0
32371966,104953.98,1488,25,36,1
91061800,359599.36,576,33,469,0
259817934,230643.77,1117,22,398,1
246588126,76818.79,1438,21,185,0
951412023,66845.73,570,41,667,1
635411630,388685.67,682,50,236,0
207554329,185802.69,231,27,674,0
260401701,357023.68,1129,10,388,1
609724404,155748.52,202,3,189,1
452584212,746487.9,105,39,616,1
703417779,121624.2,357,44,329,0
894967127,0.0,613,26,358,0
928437709,0.0,1809,55,205,1
751821878,251370.03,364,10,4,1
105770157,142320.08,8,13,59,0
297964502,14380.35,1276,32,111,0
265873861,226532.18,1581,15,271,0
145111274,576863.31,705,26,254,0
300733963,199945.89,443,63,99,1
877939059,147912.46,1261,3,359,1
31343393,319158.03,793,38,285,0
387227190,725109.5,1464,21,88,0
246556950,100933.86,882,39,804,1
293928051,351743.44,278,35,472,0
568653743,746884.53,969,51,521,0
84568020,27506.11,1804,50,405,1
347566026,101629.36,793,36,524,1
523199047,727319.65,246,7,6,1
160269964,72859.83,1112,19,97,0
277678259,0.0,364,27,286,0
327367201,0.0,219,35,426,1
624152188,0.0,666,1,396,0
585104101,213065.67,1033,58,478,1
823075268,110185.27,1131,20,295,0
517758541,68159.66,671,24,266,0
7386804,0.0,864,29,808,1
863285684,256673.77,487,5,219,0
439238869,295880.36,1528,32,71,1
600189806,218357.16,2770,63,390,0
16126655,0.0,383,4,207,1
304225886,482065.34,800,8,407,1
982744549,0.0,339,29,253,0
438357727,5571.42,45,2,228,1
754573013,541538.53,441,26,808,1
694140997,0.0,2453,17,108,1
291895312,235243.38,1381,28,112,0
317897487,1061059.97,138,44,17,0
377957452,17389.77,453,41,375,1
816816475,0.0,406,21,104,1
398480555,537141.57,603,11,210,0
460914806,313515.74,248,35,145,1
873702931,0.0,1628,44,330,1
344319132,0.0,854,38,193,1
842829497,213518.36,651,30,633,1
929331335,98017.72,1191,30,9,1
795109036,0.0,815,16,86,1
800581463,142381.81,19,39,456,1
974201781,101605.21,958,30,68,1
921929242,129439.62,858,12,118,1
721417554,278865.23,240,4,648,0
668384780,63537.74,813,37,142,0
543511567,162170.18,2635,5,307,1
682411031,74545.77,295,41,779,1
107884683,676853.47,553,51,327,1
537865723,46319.89,1503,33,339,0
714833218,414698.28,529,44,295,1
344753692,255881.78,182,30,132,0
940750904,95527.2,218,34,353,0
742332409,66288.37,883,37,137,1
825157885,1252338.38,526,29,478,1
708763196,529495.94,1288,32,346,0
578480512,351401.52,1391,32,203,1
523858785,1064166.62,3322,19,135,1
993140903,255752.39,135,36,342,0
868031276,0.0,1006,6,340,0
938348993,389936.82,340,33,299,0
42167784,30407.75,316,27,378,0
942659458,498769.93,1209,10,284,0
425025252,15472.11,488,3,285,1
823498520,260305.11,778,22,474,0
469954209,1085183.45,895,58,88,1
55996683,1189101.75,575,22,253,0
486416716,0.0,205,30,37,0
105176584,287478.63,722,43,778,0
606949764,229247.58,712,7,132,0
954930755,239993.76,176,32,123,0
138909269,724722.62,1263,36,280,0
100894269,43434.28,622,6,218,0
458675939,202746.58,1440,3,395,0
221682836,413334.83,778,32,203,1
625258612,0.0,123,44,58,0
528103688,0.0,693,4,199,0
477533948,508787.56,1739,30,237,1
33741408,240359.91,925,32,29,0
874486324,0.0,739,31,470,1
118708502,194699.7,749,8,213,1
209814182,294388.63,1820,21,270,1
139203173,240098.67,1702,63,363,1
228453072,86761.55,1056,30,493,1
976637707,201491.05,562,15,334,1
92318943,414822.71,1617,63,359,1
635057406,456691.82,18,38,329,0
399153238,468873.44,563,29,245,0
222486843,47473.44,1446,44,170,0
692760175,229181.86,792,51,333,0
324904616,20330.97,760,13,776,0
770007134,481732.31,2485,11,35,1
595511605,797842.39,624,18,416,1
29548350,528739.89,269,13,327,1
720264803,0.0,1273,51,464,1
620011704,141280.59,16,29,340,0
595905456,473526.29,1206,11,228,0
543399656,124213.65,140,63,73,1
249087663,196967.6,549,5,126,1
397762507,330727.56,1486,22,196,0
458044726,188886.14,1386,39,75,0
305515904,269634.85,1102,19,500,1
777313693,464153.78,105,46,536,1
727298116,179956.62,1416,5,208,0
760977530,173285.98,1218,9,92,0
37549357,372085.28,417,23,404,0
8836829,530348.38,1076,33,427,1
852197613,474314.43,1435,5,235,1
46579516,356771.57,459,5,195,1
673727945,55301.42,534,41,553,1
762586779,462647.89,905,26,305,1
224300551,55280.48,210,44,223,1
301715899,0.0,224,7,334,1
626766728,101307.62,1065,6,683,1
911197350,251236.19,1184,8,27,1
116165005,164502.5,112,41,528,1
34078747,102771.55,69,30,139,0
31936821,0.0,1603,26,86,1
322606196,89189.05,412,11,321,1
743241572,222301.66,85,50,2,0
552277409,468175.11,875,7,433,0
138204122,277849.04,310,63,411,1
704532483,845095.0,808,36,633,1
945877415,80012.22,1037,41,249,0
348581124,479060.77,662,27,469,0
916082053,313954.17,1210,32,229,1
348450809,662407.86,1381,58,508,0
436206941,179471.45,1239,12,409,1
127004676,265826.08,1182,21,195,1
170056263,61207.95,805,11,717,1
243546284,243511.38,604,30,97,0
139308065,56239.27,482,19,20,1
224882576,313108.31,2033,33,760,0
950216767,0.0,646,20,369,0
439278973,321868.91,1473,41,776,0
945232893,0.0,372,1,444,1
786492070,1304464.73,198,1,7,1
928294811,0.0,1091,24,477,1
573819321,150522.58,1323,44,579,1
715723792,381904.39,416,43,826,0
571844759,106836.93,617,37,616,1
329853664,0.0,273,31,387,1
920574915,261853.79,142,30,409,0
35725919,1120620.36,891,30,287,0
134647189,401641.68,1789,31,683,0
344270454,892314.12,103,18,392,1
964707500,763476.97,59,22,3,1
447390115,122035.07,1348,26,379,1
164655559,245607.34,1161,1,286,0
664569441,208994.76,717,1,578,1
925149235,0.0,382,35,267,0
444470172,415689.08,430,44,132,1
150513265,194000.11,579,5,461,1
608705800,417725.69,981,28,136,0
885743091,928094.9,1138,9,83,0
53102451,68174.91,1553,10,480,0
562006496,216453.45,920,51,150,0
782742375,487913.04,617,32,287,1
676868427,301887.96,233,58,303,1
899773493,767468.46,124,3,134,0
469888892,42036.97,324,8,101,0
248083186,0.0,1349,19,528,1
899656447,539453.34,698,32,358,1
257970715,464812.86,1090,18,73,0
263337068,162243.91,1388,31,168,1
827532201,0.0,1028,55,86,0
802888662,248966.8,263,19,121,0
765619105,722769.85,130,38,345,0
867104767,551373.35,362,21,236,0
768060099,27059.13,1122,35,312,0
164940983,238310.83,493,2,212,1
136443127,198742.39,323,19,98,0
111038431,113370.83,1063,4,76,0
872388364,109551.9,1472,55,104,0
474797497,0.0,1279,35,387,0
480246059,293054.63,1134,18,132,0
187949052,1432906.92,138,30,592,1
623511944,14127.32,715,4,201,1
622801884,229696.22,1319,23,345,1
520468351,79519.0,2389,5,135,0
969359023,504501.15,769,2,206,0
795373518,164654.43,2635,20,329,0
628130479,64016.15,18,4,263,1
660971308,280734.16,983,44,585,1
899772386,0.0,3102,5,196,1
201891981,0.0,454,16,403,0
803281992,417018.67,651,51,388,0
948353800,133926.48,57,8,182,0
773911881,735873.75,502,10,680,1
598346116,422923.9,632,6,115,1
37221902,138048.18,139,17,101,1
170746097,490160.89,903,43,294,0
51285353,53906.64,2053,23,147,0
702994128,284011.27,1608,5,301,0
133040275,383452.75,1380,33,135,0
40631106,335052.94,826,35,592,0
30313548,88838.57,497,30,756,1
354380123,211491.57,603,28,361,0
196708569,304424.86,40,11,371,1
821476304,963439.21,2453,55,66,1
887097880,94849.98,338,23,784,0
252541332,619630.71,403,3,521,0
920167199,94783.05,230,36,553,0
627153515,353045.4,75,28,385,0
780675618,137698.91,408,16,192,0
12118806,0.0,1075,30,28,1
810151156,219478.18,854,24,518,1
