,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Age_Group,AdSpend,ConversionRate,Campaign_Channel,Campaign_Type,Total_Indiv,Avg_Open_To_Buy_Avg,Conversion_Value,Total_Customer_Growth,ROI
1654,720662508,Existing Customer,39,M,1,Graduate,Married,$120K +,Blue,25,6,3,2,5764.0,1529,4235.0,1.356,1972,38,0.52,0.265,0.00016883,0.99983,30-40,3907.961323945905,0.1578707285146781,PPC,Consideration,3176.25,6205.967793556592,979.7406567074087,4155.990656707409,0.06346770405369982
1655,708623283,Existing Customer,35,M,2,Uneducated,Single,$60K - $80K,Blue,16,6,3,2,18278.0,0,18278.0,0.798,2084,61,1.103,0.0,0.00018494,0.99982,30-40,5423.648589751565,0.14399016045219476,Referral,Conversion,8773.44,6205.967793556592,893.5982983553669,9667.038298355368,0.7823865500102719
1656,813247083,Existing Customer,38,M,2,Graduate,Married,$80K - $120K,Blue,33,4,3,2,16059.0,618,15441.0,0.824,1357,26,1.0,0.038,0.00017987,0.99982,30-40,5206.638481722899,0.17682371895721244,Referral,Awareness,15286.59,6205.967793556592,1097.3623049853627,16383.952304985363,2.146742828890214
1657,780078333,Existing Customer,56,M,2,Unknown,Married,$60K - $80K,Blue,41,3,2,2,5887.0,659,5228.0,0.65,1193,26,0.3,0.112,0.00012511,0.99987,50-60,6479.460684887234,0.041853273861604326,Email,Conversion,6430.44,6205.967793556592,259.7400696400204,6690.18006964002,0.03252113022990791
1658,811915383,Existing Customer,36,M,3,Uneducated,Married,$40K - $60K,Blue,31,6,2,2,3152.0,1986,1166.0,1.328,2530,50,0.724,0.63,0.00012144,0.99988,30-40,5008.095343597985,0.05325488014030208,SEO,Consideration,1084.3799999999999,6205.967793556592,330.4980710004313,1414.8780710004312,-0.7174818021767264
1659,719818983,Attrited Customer,39,M,1,College,Divorced,$80K - $120K,Blue,28,1,3,4,12464.0,0,12464.0,0.864,1195,35,0.522,0.0,0.99788,0.00211807,30-40,5522.729746801184,0.15309133466619995,SEO,Retention,10469.76,6205.967793556592,950.0798924110308,11419.839892411032,1.0677890130375307
1660,716349183,Existing Customer,58,F,1,Uneducated,Married,Unknown,Blue,36,5,2,3,4784.0,0,4784.0,0.905,2160,54,0.929,0.0,0.00018475,0.99982,50-60,8698.10841991354,0.10997573081712408,PPC,Awareness,5166.72,6205.967793556592,682.5058435239213,5849.225843523922,-0.3275289797339565
1661,710067183,Existing Customer,28,M,1,High School,Single,Less than $40K,Blue,36,5,2,3,1950.0,0,1950.0,0.803,2074,81,0.8,0.0,0.00017468,0.99983,18-30,3896.5490418730924,0.019405602861524818,PPC,Awareness,2106.0,6205.967793556592,120.43054637317267,2226.4305463731725,-0.42861477619105876
1662,771234558,Existing Customer,65,F,0,Graduate,Single,Less than $40K,Blue,56,6,3,2,7478.0,0,7478.0,0.847,2213,62,0.771,0.0,0.00015435,0.99985,60+,7099.244616473798,0.15679419476319545,Email,Conversion,12563.039999999999,6205.967793556592,973.0597229170306,13536.09972291703,0.9066957759853083
1663,820288233,Existing Customer,26,F,0,Uneducated,Single,Less than $40K,Blue,20,4,3,4,1438.3,0,1438.3,0.764,2731,39,0.5,0.0,0.00045531,0.99954,18-30,8302.276467526037,0.07725604450145854,Email,Consideration,862.98,6205.967793556592,479.44852403362654,1342.4285240336267,-0.8383059719482394
1664,717511533,Existing Customer,28,M,0,Graduate,Single,Less than $40K,Blue,36,4,2,4,1707.0,1191,516.0,0.669,2950,87,0.977,0.698,0.00028024,0.99972,18-30,1292.3753597404861,0.010018,PPC,Retention,557.28,6205.967793556592,62.17138535584995,619.4513853558499,-0.5206877160825489
1665,711642108,Existing Customer,30,F,1,Uneducated,Married,Unknown,Blue,13,5,2,2,4016.0,917,3099.0,1.246,2572,35,0.591,0.228,0.00010985,0.99989,18-30,9142.624960445017,0.13724513605841832,Email,Conversion,1208.61,6205.967793556592,851.7388942008366,2060.3488942008366,-0.7746436167824006
1666,712495233,Existing Customer,31,F,0,Uneducated,Married,Less than $40K,Blue,19,5,3,2,2370.0,1699,671.0,0.889,2411,53,0.656,0.717,0.00015871,0.99984,30-40,9653.442056520793,0.11030573811655553,Referral,Consideration,382.46999999999997,6205.967793556592,684.5538581958315,1067.0238581958315,-0.8894670054527267
1667,718484283,Existing Customer,57,M,3,Post-Graduate,Married,$60K - $80K,Blue,36,6,1,4,3478.0,2517,961.0,0.685,1409,49,0.75,0.724,0.00019296,0.99981,50-60,4122.151600358911,0.06770531103001451,SEO,Awareness,1037.8799999999999,6205.967793556592,420.17697970500194,1458.0569797050018,-0.6462873952578428
1668,717413658,Existing Customer,43,M,4,High School,Married,$40K - $60K,Blue,32,6,2,2,1539.0,989,550.0,0.86,1987,47,0.808,0.643,0.00011604,0.99988,40-50,4885.267221115404,0.053106541581485214,SEO,Awareness,528.0,6205.967793556592,329.5774866818712,857.5774866818713,-0.8244563812241024
1669,804668658,Attrited Customer,26,F,0,Uneducated,Single,Less than $40K,Blue,20,3,2,4,1438.3,0,1438.3,0.506,947,20,0.053,0.0,0.99654,0.00345754,18-30,4858.89639859499,0.15214923749955533,Referral,Awareness,862.98,6205.967793556592,944.2332677364334,1807.2132677364334,-0.6280609588096977
1670,715934283,Existing Customer,39,F,2,High School,Single,$40K - $60K,Blue,26,6,3,2,3142.0,1639,1503.0,0.986,3046,56,1.154,0.522,0.00017486,0.99983,30-40,8962.523512632175,0.010018,SEO,Consideration,1172.34,6205.967793556592,62.17138535584995,1234.5113853558498,-0.8622585052506836
1671,717499083,Existing Customer,35,M,0,Unknown,Single,$60K - $80K,Blue,36,3,1,2,17236.0,0,17236.0,0.958,3013,78,0.696,0.0,5.1951e-05,0.99995,30-40,1322.022819216521,0.15805680226472907,Referral,Awareness,18614.88,6205.967793556592,980.8954244074513,19595.775424407453,13.822569731451857
1672,715279683,Existing Customer,52,F,2,Uneducated,Married,$40K - $60K,Blue,36,5,1,4,1438.3,0,1438.3,0.529,1679,39,0.5,0.0,0.00016249,0.99984,50-60,4786.045512657737,0.15443647818187567,Email,Conversion,1553.3639999999998,6205.967793556592,958.4278097470258,2511.7918097470256,-0.4751843033869932
1673,718971333,Existing Customer,33,M,1,Graduate,Single,$80K - $120K,Blue,20,5,3,2,13206.0,925,12281.0,0.766,2342,51,1.318,0.07,0.00016883,0.99983,30-40,2923.7947167233315,0.10046016624822465,SEO,Conversion,7368.599999999999,6205.967793556592,623.4525562718233,7992.052556271823,1.7334520137680662
1674,709219533,Existing Customer,53,M,3,High School,Married,$60K - $80K,Blue,41,3,1,0,2480.0,1351,1129.0,0.522,1359,36,0.565,0.545,2.0494e-05,0.99998,50-60,6862.662193969266,0.1383337489013747,Social Media,Awareness,1388.6699999999998,6205.967793556592,858.494790443876,2247.164790443876,-0.6725520320060883
1675,709150608,Existing Customer,30,F,0,Unknown,Married,Less than $40K,Blue,19,5,1,4,2898.0,0,2898.0,1.154,2632,64,0.778,0.0,0.00014907,0.99985,18-30,919.8390364533489,0.061147585157259834,Email,Conversion,1651.86,6205.967793556592,379.47994413971367,2031.3399441397137,1.2083645764502586
1676,788259558,Existing Customer,59,M,0,Unknown,Married,Less than $40K,Blue,51,5,3,4,1570.0,1028,542.0,0.742,1430,28,1.333,0.655,0.00048673,0.99951,50-60,5709.199756871103,0.12445458435852065,PPC,Consideration,829.26,6205.967793556592,772.3611422894512,1601.6211422894512,-0.7194666134493056
1677,802464033,Existing Customer,65,F,0,Graduate,Married,Less than $40K,Blue,56,6,3,3,4460.0,1262,3198.0,0.898,1877,41,0.783,0.283,0.0002596,0.99974,60+,3732.3457192328756,0.14088302024205568,SEO,Consideration,5372.639999999999,6205.967793556592,874.315486281179,6246.955486281178,0.673734416962087
1678,712757808,Existing Customer,33,F,2,Uneducated,Married,Less than $40K,Blue,22,4,2,4,1544.0,0,1544.0,0.677,1731,40,0.739,0.0,0.00033577,0.99966,30-40,4687.614236612161,0.010343525925036484,Social Media,Conversion,1019.04,6205.967793556592,64.19158876259408,1083.2315887625941,-0.7689162260191724
1679,714457083,Existing Customer,52,F,2,High School,Married,Unknown,Blue,44,6,3,2,3456.0,2219,1237.0,0.636,1332,24,0.5,0.642,0.00017486,0.99983,50-60,8464.00700697499,0.08522346425763454,Social Media,Retention,1632.84,6205.967793556592,528.8940744382013,2161.7340744382013,-0.7445968472548797
1680,713413758,Existing Customer,26,F,1,College,Single,Unknown,Blue,16,4,3,3,2751.0,1599,1152.0,0.694,2270,44,0.333,0.581,0.00027607,0.99972,18-30,4446.230744096882,0.05403531619187273,PPC,Conversion,552.96,6205.967793556592,335.34143200140926,888.3014320014092,-0.8002124758862822
1681,708741633,Existing Customer,52,M,4,High School,Married,$60K - $80K,Blue,44,6,3,4,4153.0,0,4153.0,0.434,1771,41,0.367,0.0,0.00052608,0.99947,50-60,4041.8077681154964,0.15159140279949707,Email,Awareness,5481.96,6205.967793556592,940.7713635537434,6422.731363553743,0.5890739322687676
1682,714043833,Existing Customer,37,F,3,Graduate,Single,Less than $40K,Blue,36,5,2,4,3685.0,1396,2289.0,0.974,3016,85,0.809,0.379,0.00033886,0.99966,30-40,3787.930196122683,0.09632711638265867,Social Media,Retention,2472.12,6205.967793556592,597.8029819169574,3069.9229819169573,-0.18955133200201954
1683,789577833,Existing Customer,56,M,2,Graduate,Married,$120K +,Blue,49,4,1,4,8902.0,1932,6970.0,0.781,969,29,1.071,0.217,0.00015804,0.99984,50-60,3027.726064492016,0.19774056248835817,SEO,Conversion,10245.9,6205.967793556592,1227.1715622825157,11473.071562282516,2.7893360620811105
1684,787570758,Existing Customer,35,M,2,Uneducated,Married,$120K +,Blue,26,3,3,4,2944.0,1596,1348.0,0.737,2070,44,0.467,0.542,0.00053055,0.99947,30-40,4555.037827019854,0.12711620635178686,PPC,Retention,1051.44,6205.967793556592,788.8790826582832,1840.3190826582832,-0.5959816026682007
1685,720371733,Existing Customer,58,F,0,Graduate,Married,Less than $40K,Blue,47,5,3,2,2232.0,786,1446.0,0.435,1395,39,0.345,0.352,0.00015435,0.99985,50-60,4759.3579971567015,0.1734735050467422,Email,Retention,2038.86,6205.967793556592,1076.570985355459,3115.4309853554587,-0.3454094045422397
1686,819117183,Existing Customer,34,F,3,Unknown,Married,$40K - $60K,Blue,29,3,2,4,1569.0,909,660.0,1.288,2169,48,1.182,0.579,0.00037246,0.99963,30-40,7643.619186497291,0.010018,PPC,Retention,574.1999999999999,6205.967793556592,62.17138535584995,636.3713853558498,-0.9167447553535868
1687,711776433,Existing Customer,37,M,3,Uneducated,Single,$80K - $120K,Blue,26,4,2,2,23622.0,1153,22469.0,0.666,2574,65,0.625,0.049,0.00012144,0.99988,30-40,4259.359333912562,0.05351162028450464,PPC,Retention,17525.82,6205.967793556592,332.09139206666543,17857.911392066664,3.192628513373805
1688,709583133,Existing Customer,53,M,3,Uneducated,Married,$40K - $60K,Blue,40,6,3,3,3326.0,1442,1884.0,0.711,1627,54,1.077,0.434,0.00032275,0.99968,50-60,1787.8217316294217,0.14716275275475285,Email,Consideration,2260.7999999999997,6205.967793556592,913.2873040071279,3174.0873040071274,0.7753936244606796
1689,719521983,Existing Customer,38,M,2,Uneducated,Married,$40K - $60K,Blue,31,4,3,3,6116.0,1698,4418.0,0.937,1592,32,1.0,0.278,0.00031104,0.99969,30-40,7823.330838591495,0.0877759147326967,PPC,Conversion,4108.74,6205.967793556592,544.7344998810854,4653.474499881086,-0.4051798912905372
1690,718415133,Existing Customer,38,M,1,Uneducated,Married,$80K - $120K,Blue,25,6,1,3,11352.0,0,11352.0,1.324,1601,34,1.125,0.0,8.9404e-05,0.99991,30-40,3362.717684153742,0.199995,Email,Retention,8514.0,6205.967793556592,1241.1625288723508,9755.162528872352,1.9009757717223668
1691,709730508,Existing Customer,39,F,0,High School,Single,Unknown,Blue,27,6,3,3,17531.0,0,17531.0,0.8,4563,61,0.743,0.0,0.00025237,0.99975,30-40,3907.5873184317825,0.010018,SEO,Conversion,14200.109999999999,6205.967793556592,62.17138535584995,14262.28138535585,2.6498944804334346
1692,720462633,Existing Customer,43,F,3,Uneducated,Single,Less than $40K,Blue,29,3,2,3,4138.0,643,3495.0,0.681,1827,49,0.581,0.155,0.00020424,0.9998,40-50,4484.582726990349,0.03869505794584638,Email,Consideration,3040.65,6205.967793556592,240.14028338172875,3280.790283381729,-0.2684290862477853
1693,715005558,Existing Customer,36,M,2,College,Single,$80K - $120K,Blue,36,6,2,2,8374.0,2147,6227.0,1.113,2472,65,1.167,0.256,0.00011066,0.99989,30-40,6144.803665214569,0.15883616515645255,Email,Consideration,6725.16,6205.967793556592,985.7321254129803,7710.89212541298,0.2548638728791223
1694,779993208,Existing Customer,38,F,2,Uneducated,Married,Less than $40K,Blue,28,3,3,3,7049.0,0,7049.0,0.988,1475,27,1.7,0.0,0.00031104,0.99969,30-40,2415.4113654930875,0.10948762605561754,SEO,Retention,5921.16,6205.967793556592,679.4766810941301,6600.63668109413,1.73271740598383
1695,787543008,Existing Customer,37,M,1,Graduate,Single,$40K - $60K,Blue,27,5,3,4,3851.0,1695,2156.0,0.717,2349,61,0.968,0.44,0.00048435,0.99952,30-40,5849.391449793699,0.02766565911517102,Social Media,Retention,1746.36,6205.967793556592,171.69218945626673,1918.0521894562667,-0.6720937201896594
1696,743265108,Existing Customer,37,M,4,College,Single,$60K - $80K,Blue,30,5,1,4,15936.0,827,15109.0,1.085,2477,49,1.042,0.052,0.00016114,0.99984,30-40,4533.730183281393,0.010018,Social Media,Conversion,13598.1,6205.967793556592,62.17138535584995,13660.27138535585,2.0130313964711752
1697,713770383,Existing Customer,29,F,0,Uneducated,Divorced,Less than $40K,Blue,19,5,4,4,2926.0,0,2926.0,0.84,2775,74,1.114,0.0,0.00055021,0.99945,18-30,5018.07872035401,0.07899177779259392,Email,Conversion,1667.82,6205.967793556592,490.2204289366167,2158.0404289366165,-0.5699468762450236
1698,712392108,Existing Customer,51,M,3,High School,Married,$60K - $80K,Blue,36,3,2,4,10305.0,691,9614.0,0.485,1451,25,0.667,0.067,0.00032942,0.99967,50-60,4298.903515083645,0.08325064635302397,Referral,Conversion,10383.119999999999,6205.967793556592,516.6508300596363,10899.770830059635,1.535476963326904
1699,720145683,Existing Customer,54,M,1,College,Married,$60K - $80K,Blue,42,3,2,2,2987.0,2517,470.0,0.479,1617,35,0.75,0.843,0.00010387,0.9999,50-60,5155.216204218742,0.07188908460209341,SEO,Conversion,592.1999999999999,6205.967793556592,446.14134374885685,1038.3413437488568,-0.7985843265120217
1700,772706283,Existing Customer,38,F,2,College,Married,$40K - $60K,Blue,28,3,3,4,6275.0,1579,4696.0,0.996,1585,43,0.72,0.252,0.00050168,0.9995,30-40,7108.058185336293,0.12050775811283293,Email,Consideration,3944.64,6205.967793556592,747.8672657219494,4692.507265721949,-0.3398327442785361
1701,795920358,Existing Customer,33,F,2,High School,Married,Less than $40K,Blue,27,3,2,3,7185.0,0,7185.0,1.504,2679,45,0.8,0.0,0.0001861,0.99981,30-40,2869.750298392547,0.11974264894332895,SEO,Awareness,5819.849999999999,6205.967793556592,743.1190228574528,6562.969022857453,1.2869477621567333
1702,716277558,Existing Customer,45,F,1,Uneducated,Single,Less than $40K,Blue,36,4,3,4,3281.0,1961,1320.0,0.744,1779,47,0.808,0.598,0.000498,0.9995,40-50,2755.211799767828,0.010018,PPC,Retention,1425.6,6205.967793556592,62.17138535584995,1487.7713853558498,-0.4600156018926679
1703,764776833,Existing Customer,61,M,0,Graduate,Married,$40K - $60K,Blue,54,3,3,2,3077.0,1646,1431.0,0.456,1523,30,0.579,0.535,0.00015435,0.99985,60+,5878.265079640158,0.11150012821234434,Referral,Awareness,2318.22,6205.967793556592,691.9662046632398,3010.1862046632396,-0.4879124769161464
1704,710795883,Existing Customer,33,F,3,Uneducated,Married,Less than $40K,Blue,16,6,1,4,2042.0,1864,178.0,1.318,2758,50,0.852,0.913,0.00016861,0.99983,30-40,1215.2914611141673,0.032216532736219036,Social Media,Consideration,85.44,6205.967793556592,199.93476458103697,285.37476458103697,-0.7651799805131453
1705,710428308,Existing Customer,55,M,4,High School,Single,$60K - $80K,Blue,51,4,1,4,2001.0,1553,448.0,0.482,1910,51,0.7,0.776,0.00016112,0.99984,50-60,3239.1319290638794,0.16415748712351308,SEO,Awareness,685.4399999999999,6205.967793556592,1018.7560781597032,1704.1960781597031,-0.4738725944230923
1706,721096983,Existing Customer,34,F,2,Graduate,Single,Less than $40K,Blue,36,4,3,4,3625.0,2517,1108.0,1.158,2616,46,1.3,0.694,0.000516,0.99948,30-40,2016.5065773317374,0.04629711430542113,Email,Awareness,1196.6399999999999,6205.967793556592,287.31840031405176,1483.9584003140517,-0.2640944408534283
1707,715760733,Existing Customer,58,M,4,High School,Married,$40K - $60K,Blue,47,6,3,4,7803.0,1885,5918.0,0.531,1199,25,0.316,0.242,0.00052608,0.99947,50-60,9806.347360518494,0.199995,PPC,Awareness,8344.38,6205.967793556592,1241.1625288723508,9585.542528872349,-0.022516521547577512
1708,718227033,Existing Customer,38,F,4,Graduate,Married,Less than $40K,Blue,30,3,1,2,5951.0,1702,4249.0,1.264,2565,53,0.71,0.286,5.7762e-05,0.99994,30-40,5229.053219848833,0.05373236328143928,Email,Conversion,3824.1,6205.967793556592,333.461315996295,4157.561315996295,-0.20491126381833108
1709,720610008,Attrited Customer,59,M,1,College,Married,$120K +,Blue,50,1,5,4,15796.0,812,14984.0,0.719,1339,23,0.15,0.051,0.9981,0.00189674,50-60,7328.336692632312,0.02702402981339229,Social Media,Conversion,22476.0,6205.967793556592,167.7102586740257,22643.710258674026,2.089883995291773
1710,719517258,Existing Customer,57,M,4,Unknown,Single,$80K - $120K,Blue,36,5,3,4,7558.0,1364,6194.0,0.719,3676,67,0.558,0.18,0.0005948,0.99941,50-60,8171.089012405164,0.15598284931863662,SEO,Retention,6689.5199999999995,6205.967793556592,968.0245392186497,7657.544539218649,-0.06284896326632385
1711,714111333,Existing Customer,55,M,1,High School,Married,$60K - $80K,Blue,46,6,1,3,5381.0,0,5381.0,0.746,1910,38,1.0,0.0,8.453e-05,0.99992,50-60,1653.9533301852334,0.04803759688576927,Email,Retention,7425.78,6205.967793556592,298.1197791529386,7723.899779152938,3.669962349111692
1712,717551358,Existing Customer,63,M,0,Graduate,Married,$60K - $80K,Blue,55,4,1,4,3556.0,2517,1039.0,0.983,2279,56,0.6,0.708,0.00013562,0.99986,60+,1289.2355059007582,0.04085274766112103,Referral,Awareness,1714.35,6205.967793556592,253.5308362632115,1967.8808362632114,0.5263936086590323
1713,813573333,Existing Customer,60,M,1,High School,Married,Less than $40K,Blue,55,5,1,4,2661.0,1466,1195.0,0.631,1354,25,0.316,0.551,0.00014421,0.99986,50-60,4763.384756771044,0.08705942243291939,PPC,Retention,1971.75,6205.967793556592,540.287971744336,2512.037971744336,-0.4726359301180676
1714,711709683,Existing Customer,53,F,2,Uneducated,Married,Less than $40K,Blue,36,6,1,4,3506.0,1405,2101.0,0.766,1999,48,0.655,0.401,0.00016249,0.99984,50-60,2660.9522047945475,0.06683698519934089,PPC,Awareness,2269.08,6205.967793556592,414.7881775655282,2683.868177565528,0.008611944524854802
1715,712902483,Existing Customer,35,M,3,High School,Married,$60K - $80K,Blue,24,3,2,2,2066.0,1699,367.0,0.624,1895,43,0.536,0.822,0.00011482,0.99989,30-40,1365.8142959903162,0.06095313464843247,Referral,Retention,264.24,6205.967793556592,378.2731905444903,642.5131905444903,-0.5295749997413661
1716,710893533,Existing Customer,53,M,1,Unknown,Married,$120K +,Blue,42,4,1,4,8329.0,877,7452.0,0.432,1570,56,0.333,0.105,0.00016305,0.99984,50-60,2978.6834916614343,0.0831028218231445,Referral,Consideration,9389.52,6205.967793556592,515.7334357881067,9905.253435788107,2.325379639534379
1717,719883858,Existing Customer,58,M,2,Graduate,Married,Less than $40K,Blue,48,4,1,0,2774.0,0,2774.0,0.721,1258,33,0.435,0.0,2.0316e-05,0.99998,50-60,1372.762609118447,0.04966452450939816,SEO,Conversion,3994.56,6205.967793556592,308.216439587627,4302.776439587627,2.13439221829531
1718,719628033,Existing Customer,33,F,1,Post-Graduate,Married,Unknown,Blue,36,5,3,3,4134.0,1130,3004.0,1.222,2475,52,0.926,0.273,0.00033411,0.99967,30-40,5402.82065583098,0.12681532469265688,Social Media,Retention,3244.3199999999997,6205.967793556592,787.0118207720507,4031.3318207720504,-0.2538468186203357
1719,712043433,Existing Customer,53,M,1,Graduate,Married,$80K - $120K,Blue,36,5,2,2,11329.0,1180,10149.0,0.648,1213,33,0.571,0.104,0.00010684,0.99989,50-60,8167.5685368309805,0.06747796751546914,SEO,Consideration,10960.92,6205.967793556592,418.7660931756594,11379.68609317566,0.3932770863029675
1720,769095558,Existing Customer,59,M,1,Doctorate,Single,$60K - $80K,Blue,53,3,2,2,9055.0,1560,7495.0,0.696,1755,45,0.8,0.172,0.0001546,0.99985,50-60,7732.135795407341,0.1103688028892441,Email,Consideration,11917.05,6205.967793556592,684.9452361440447,12601.995236144045,0.6298207338300054
1721,816094233,Existing Customer,37,M,1,High School,Married,$120K +,Blue,32,6,2,2,17393.0,1409,15984.0,0.608,1692,38,0.652,0.081,0.00010386,0.9999,30-40,2883.7293510489008,0.18177858873864888,PPC,Awareness,15344.64,6205.967793556592,1128.112067270224,16472.752067270223,4.712308633013213
1722,758417508,Existing Customer,50,F,4,High School,Divorced,Less than $40K,Blue,43,6,3,4,5908.0,0,5908.0,0.822,3313,72,0.756,0.0,0.00052608,0.99947,40-50,1889.6579189190502,0.16849735518706285,SEO,Consideration,7621.32,6205.967793556592,1045.6891595903778,8667.009159590378,3.58654927583306
